smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
CCN(CC)c1cc2c(OC=Nc2ccccc2)c3ccccc3c2c1	True	CCN(CC)c1cc2-c3ocnc-2cccccc(c1)=c1ccccc1=3	10	5.587948	5.009550000000004
Fc1ccc(C)n(CC2CCCC2)CC2CC(c2ccc(C(F)(F)F)cc2)ccc2n1	True	CC1=CC=C(F)N=C2C=CC(C(F)(F)F)=CC=C3C(C=C2)CC3CN1CC1CCCC1	10	6.0988984	6.825100000000006
Clc1ccc(N2CC2Cn3c2c(Cl)c(Cl)cc3c2Cl)cc(Cl)cc1	True	ClC1=CC=C(N2CC2CN2c3cc(Cl)c(Cl)c2c3Cl)C=C(Cl)C=C1	10	6.8230495	5.722400000000002
Clc1ccc(NCc2cscn2)cc1Cl	True	Clc1ccc(NCc2cscn2)cc1Cl	10	3.7786326	4.062000000000002
FC(F)(F)c1cc(COCC2CCc(ccccc2)CC(Cc2ccccc2F)c1)C	True	CC1=CC(C(F)(F)F)=CC(Cc2ccccc2F)CC2=CC=CC=CC(CC2)COC1	10	6.449164	7.288500000000006
Fc1ccc(Cl)cc1CSCc1ccccc1	True	Fc1ccc(Cl)cc1CSCc1ccccc1	10	4.4092607	4.912500000000003
O=C(Cn1c(-c2ccccc2)cccc2c1)C1COCc2ccccc1	True	O=C1CN2C=C(C=CC=C2c2ccccc2)C2=CC=CC=CC1COC2	10	4.0959687	4.0511000000000035
Clc1ccc2c(c1)CC-c1ccn(C)cc(Br)c12	True	CN1C=CC2=C(C(Br)=C1)c1ccc(Cl)cc1CC2	10	4.8854814	4.7352000000000025
CNCc1cc2cc(-c3ccccc3)c(C)cccc12	True	CNCc1cc2cc(-c3ccccc3)c(C)cccc1-2	10	4.5792823	4.486220000000003
Clc1ccc(-c2nnc(Cc3cc(Cl)ccc3C)o2)cc1	True	Cc1ccc(Cl)cc1Cc1nnc(-c2ccc(Cl)cc2)o1	10	4.854676	4.942620000000003
Cc1ccc(N=CCN)C2Cc2ccc(F)cc1	True	CC1=CC=C(N=CCN)C2CC2=CC=C(F)C=C1	10	3.6213088	3.215600000000001
S=C1SCc2ccccc21	True	S=C1SCc2ccccc21	10	2.6511416	2.6089
FC(F)(F)c1ccc(Nc2ncc(CCc3ccccc3)ccc(Cl)c2)cc1	True	FC(F)(F)c1ccc(NC2=NC=C(CCc3ccccc3)C=CC(Cl)=C2)cc1	10	7.248147	6.725000000000004
Clc1ccccc1-c1ccc(-n3ccsc3ccccc1)c1ccccn1	True	Clc1ccccc1C1=CC=C(c2ccccn2)N2C=CSC2=CC=CC=C1	10	6.7837105	6.646900000000004
COC(CN=C(c1ccc(Cl)c(Cl)c1)Nc2cnc2ccs2)C(C2)C1CCCCC1	True	COC1CN=C(c2ccc(Cl)c(Cl)c2)NC2=CN=C2C=CSCC1C1CCCCC1	10	5.1130886	6.097600000000005
Brc1ccc(-c2csc(-c3cccnc3)c2)o1	True	Brc1ccc(-c2csc(-c3cccnc3)c2)o1	10	4.2969074	4.832600000000003
Clc1ccc2ccccc2c1Br	True	Clc1ccc2ccccc2c1Br	10	3.6188946	4.255700000000001
FCCCNCCc1cccc(-c2ccc2ccccc2)cc2cc2cccccc12	True	FCCCNCCc1cccc2cc(cccccc3c2=CC=3)cc2c1=CC=CC=C2	10	6.900025	4.237300000000004
O=C(c1ccc(Cl)c(Cl)c1)c1cc(c1)CCOc1ccc(Cl)c(Cl)c1	True	O=C(C1=CC(CCOc2ccc(Cl)c(Cl)c2)=C1)c1ccc(Cl)c(Cl)c1	10	6.2789927	6.818400000000003
CN1CCCCN(c2c(-c3ccc(F)cc3)c3ccc(Cl)cc32)CC1	True	CN1CCCCN(C2=C(c3ccc(F)cc3)c3ccc(Cl)cc32)CC1	10	5.2544856	4.736700000000005
Sc1cccc2ccccc12	True	Sc1cccc2ccccc12	10	2.9815545	3.1285000000000016
Cc1noc(C)c1-n1cnc2cc(Cl)cc(Cl)cccccccc2c1	True	Cc1noc(C)c1-n1cnc2cc(Cl)cc(Cl)cccccccc-2c1	10	5.572703	6.137540000000005
O=C(Nc1cccc(Cl)c1)c1cc2ccccc2o1	True	O=C(Nc1cccc(Cl)c1)c1cc2ccccc2o1	10	4.3036537	4.3385000000000025
Sc1nnc(Nc2ccccc2Br)s1	True	Sc1nnc(Nc2ccccc2Br)s1	10	3.5001922	3.3329000000000004
O=C(CBr)c1sc(Br)cc1Br	True	O=C(CBr)c1sc(Br)cc1Br	10	4.0605764	3.8507000000000007
Clc1ccc(-c2ccc(-c3ccccc3)s2)cc1	True	Clc1ccc(-c2ccc(-c3ccccc3)s2)cc1	10	5.165482	5.735500000000004
Fc1ccc(C2CN(CSc3ccccn3)c3ccccc32)cc1	True	Fc1ccc(C2CN(CSc3ccccn3)c3ccccc32)cc1	10	5.2079062	4.922400000000004
Cc1nc2ccc(-c3ccccc3Cl)c(Cl)cc(Cl)c2cc1-c1ccccc1	True	Cc1nc2c(cc1-c1ccccc1)=C(Cl)C=C(Cl)C(c1ccccc1Cl)=CC=2	10	7.536057	6.057820000000005
Fc1ccc(Cl)cc1Sc1ccccc1F	True	Fc1ccccc1Sc1cc(Cl)ccc1F	10	4.1289005	4.769400000000002
O=C(CSc1ccc(-c2ccccc2)nc1)c1ccccc1	True	O=C(CSc1ccc(-c2ccccc2)nc1)c1ccccc1	10	4.7378345	4.723600000000003
Cc1ccccc1Oc1ccc(S(=O)(=O)N(F)O)cc1	True	Cc1ccccc1Oc1ccc(S(=O)(=O)N(O)F)cc1	10	3.1906767	3.0517200000000013
Clc1cccc(Cl)cccc1=O	True	O=C1C=CC=C(Cl)C=CC=C1Cl	10	3.0589385	2.9269000000000007
Clc1cccnc(C(C)C(c(F)c1)c1ccc(Cl)c(Cl)c(F)nccc1)CNc1cccs1	True	CC1C(CNc2cccs2)=NC=CC=C(Cl)C=C(F)C1c1cccnc(F)c(Cl)c(Cl)cc1	10	7.4026127	8.489600000000005
Clc1cc(Cl)ccc1-c1ccccc1	True	Clc1ccc(-c2ccccc2)c(Cl)c1	10	3.995315	4.660400000000003
