smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)CC)C2O)C2(C)CC(C)=C(O2)C(C)C(=O)C1(C)O	True	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)CC)C2O)C2(C)CC(C)=C(O2)C(C)C(=O)C1(C)O	3	3.6844115	4
COc1cccc2c1CCCC2CN(C)CCc1ccc2c(c1)OCC2	True	COc1cccc2c1CCCC2CN(C)CCc1ccc2c(c1)OCC2	3	3.9705906	4
O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1NCc1cccs1	True	O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1NCc1cccs1	3	5.086986	5
c1ccc2c(c1)CCCCN1CC1CC2	True	c1ccc2c(c1)CCCCN1CC1CC2	3	3.4266684	3
CCCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1	True	CCCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1	3	3.0900292	3
O=C(COC(=O)c1cccnn1)c1ccccc1	True	O=C(COC(=O)c1cccnn1)c1ccccc1	3	1.9761689	2
O=C(CCCCNC(=O)c2ccccc2OC(C)Cc1ccccc1)C(=O)Nc1ccc(Cl)c1=O	True	CC(Cc1ccccc1)Oc1ccccc1C(=O)NCCCCC(=O)C(=O)NC1=CC=C(Cl)C1=O	3	3.481434	3
CC1(C)NC(=O)C(=O)N2CSCCC2C(=O)C(Cc2ccccc2)CC1	True	CC1(C)CCC(Cc2ccccc2)C(=O)C2CCSCN2C(=O)C(=O)N1	3	3.0826852	3
O=C(CCCCC#Cc1ccccc1)c1nnc(-c2ccccn2)o1	True	O=C(CCCCC#Cc1ccccc1)c1nnc(-c2ccccn2)o1	3	2.9064643	3
O=C1NC(=O)N(c2ccc(Br)cc2)C(=O)C1=Cc1ccc(O)c(O)c1	True	O=C1NC(=O)N(c2ccc(Br)cc2)C(=O)C1=Cc1ccc(O)c(O)c1	3	2.9459102	3
CC(C(=O)c1ccccc1)c1ccc(NC(=O)c2ccccc2)cc1	True	CC(C(=O)c1ccccc1)c1ccc(NC(=O)c2ccccc2)cc1	3	2.9961147	3
