smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
CCOC(=O)c1ccc(OCC(CO)c2nc3ccccc3o2)cc1	True	CCOC(=O)c1ccc(OCC(CO)c2nc3ccccc3o2)cc1	4	3.287953	3.1594000000000015
CNC(=O)NCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1	True	CNC(=O)NCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1	4	0.76798344	0.705270000000004
COc1ccccc1N1CCN(NC(=O)c2cccc([N+](=O)[O-])c2)CCC1	True	COc1ccccc1N1CCCN(NC(=O)c2cccc([N+](=O)[O-])c2)CC1	4	3.3589838	2.4605000000000006
Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1Cl	True	Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1Cl	4	5.0175605	4.788840000000002
CCCC(Nc1c[nH]c2ccc(C(N)=O)cccc12)C1CCN(C)CC1	True	CCCC(Nc1c[nH]c2c1=CC=CC(C(N)=O)=CC=2)C1CCN(C)CC1	4	3.3348427	1.479600000000001
O=C(O)CCCC(=O)Nc1ccccc([N+](=O)[O-])cc1	True	O=C(O)CCCC(=O)NC1=CC=CC=C([N+](=O)[O-])C=C1	4	2.0679994	1.528
Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(C#N)c2)c2cc[nH]c2c1=O	True	Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(C#N)c2)c2cc[nH]c2c1=O	4	3.4759107	3.6010800000000023
CC(C)CCCCC(=O)c1ccc(O)c2ccccc21	True	CC(C)CCCCC(=O)c1ccc(O)c2ccccc12	4	4.088564	4.944500000000005
COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(CN5CCOCC5)c4)ccc23)c(Cl)cc1Cl	True	COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(CN5CCOCC5)c4)ccc23)c(Cl)cc1Cl	4	6.7938495	6.664680000000004
O=C(Nc1cccc(Oc2ncc3nccn3n2)c1)c1ccccc1	True	O=C(Nc1cccc(Oc2ncc3nccn3n2)c1)c1ccccc1	4	3.6734998	3.1689000000000016
CCC(C)c1cn(CC(=O)COc2ccc(C)cc2)cc(-c2nc(C)ccn2)o1	True	CCC(C)C1=CN(CC(=O)COc2ccc(C)cc2)C=C(c2nccc(C)n2)O1	4	4.3343964	4.259640000000004
S=C(N)c1ccc2c(c1)OCO2	True	NC(=S)c1ccc2c(c1)OCO2	4	1.535048	1.0495
S=c1sc(=Nc2ccc(Br)cc2)n2n1CCC2	True	S=c1sc(=Nc2ccc(Br)cc2)n2n1CCC2	4	3.2780623	3.479190000000002
COc1ccccc1N1CCN(Cc2ccccc2-c2ccccc2)CC1	True	COc1ccccc1N1CCN(Cc2ccccc2-c2ccccc2)CC1	4	4.714474	4.684400000000004
O=C(N1CCOCC1)N1CCN(c2ccc(Cl)cc2)CC1	True	O=C(N1CCOCC1)N1CCN(c2ccc(Cl)cc2)CC1	4	2.1965656	1.9141999999999997
O=C(NCc1ccc(Cl)c(Cl)c1)OC(=O)NC(=O)C1CCCC1	True	O=C(NCc1ccc(Cl)c(Cl)c1)OC(=O)NC(=O)C1CCCC1	4	2.85064	3.6460000000000017
COc1ccc2c(c1)CN(P(=O)(O)C)S2	True	COc1ccc2c(c1)CN(P(C)(=O)O)S2	4	1.2295121	2.3331
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cnc3ncccc3c2)C1	True	COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cnc3ncccc3c2)C1	4	2.718751	2.4766000000000004
Fc1ccc(-c2noc(CCC3(c4ccccc4)CCCCC3)n2)cc1	True	Fc1ccc(-c2noc(CCC3(c4ccccc4)CCCCC3)n2)cc1	4	5.480931	5.7104000000000035
COc1ccc(C=CC(=O)CN2CCN(c3ccc(F)cc3)CC2O)cc1	True	COc1ccc(C=CC(=O)CN2CCN(c3ccc(F)cc3)CC2O)cc1	4	3.1039143	2.557200000000001
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cn1	True	COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cn1	4	2.1027145	2.2628200000000005
O=C1NC(=O)C2(CCOc3ccc(C3C)c4ccccc42)C1=S	True	CC1C2=CC=C1c1ccccc1C1(CCO2)C(=O)NC(=O)C1=S	4	2.6547542	2.2880000000000003
CC(CO)CC1C(N)CC(C(=O)O)=CC1C(=O)NCCCC	True	CCCCNC(=O)C1C=C(C(=O)O)CC(N)C1CC(C)CO	4	1.0376947	0.8956000000000008
CN1CC=C(c2c[nH]c3ccc(F)cc23)C1	True	CN1CC=C(c2c[nH]c3ccc(F)cc23)C1	4	2.8905182	2.6358000000000006
NS(=O)(=O)c1ccc(NC(=O)CSc2cccc(OC(F)(F)F)cccc(F)ccc(Cl)cc2)cc1	True	NS(=O)(=O)c1ccc(NC(=O)CSc2cccc(OC(F)(F)F)cccc(F)ccc(Cl)cc2)cc1	4	5.16626	6.004700000000004
O=C1CN(c2ccccc2)N(c2ccccc2)C(=O)c2ccccc21	True	O=C1CN(c2ccccc2)N(c2ccccc2)C(=O)c2ccccc21	4	3.700983	3.9513000000000034
Cc1[nH]c2ccccc2c1CCN(CC)OCc1cccc(F)cc(Cl)c1C(=O)	True	CCN(CCc1c(C)[nH]c2ccccc12)OCC1=CC=CC(F)=CC(Cl)=C1C=O	4	5.152543	5.313720000000004
CC(C)Nc1nc(C(=O)OCc2cccc3ccccc23)c1	True	CC(C)NC1=NC(C(=O)OCc2cccc3ccccc23)=C1	4	3.965415	3.1770000000000014
COc1ccc(C=CC(=O)c2ccc[nH]2)cc1	True	COc1ccc(C=CC(=O)c2ccc[nH]2)cc1	4	2.919907	2.9194000000000004
CC1CCC(Cn2c(N3C(C)CN(C(=O)C4COC4)CC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1	True	CC1CCC(Cn2c(N3C(C)CN(C(=O)C4COC4)CC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1	4	5.127379	4.388300000000003
CCc1cc(Cc2ccc(OC)cn2)c2ccc(O)c12	True	CCC1=CC(Cc2ccc(OC)cn2)=C2C=CC(O)=C12	4	3.4383342	3.6612000000000027
CN(CCCCCC1CCc2ccc(C(C)(C)C)cc2)nc1	True	CN1CCCCCC(CCc2ccc(C(C)(C)C)cc2)C=N1	4	4.558232	5.024500000000005
O=C(O)c1ccnc(-n2nccc2OCc2ccc(Cl)c(F)c2)c1	True	O=C(O)c1ccnc(-n2nccc2OCc2ccc(Cl)c(F)c2)c1	4	3.698367	3.3370000000000015
Cc1cccc(N(C)CCc2n[nH]c3ccccc23)c1	True	Cc1cccc(N(C)CCc2n[nH]c3ccccc23)c1	4	3.7935553	3.550220000000002
COc1ccc(C=C(C#N)c2nc3ccccc3[nH]2)cc1Br	True	COc1ccc(C=C(C#N)c2nc3ccccc3[nH]2)cc1Br	4	4.487408	4.398180000000002
COC(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)nc2nccn12	True	COC(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)nc2nccn12	4	3.9648876	3.4239000000000024
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CC)c(NNCC3)CC2)n1	True	CCN1CCNNC2=C1C=CC=C(n1ncc3cnc(-c4cncc(C)n4)cc31)CC2	4	2.7830749	3.028920000000001
Cc1c(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cccc1NC(=O)c1ccccc1F	True	Cc1c(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cccc1NC(=O)c1ccccc1F	4	3.7170515	3.0544200000000012
COc1ccccc1C(=O)NNCC1c2ccc(c2)c2ccccc21C	True	COc1ccccc1C(=O)NNCC1C2=CC(=C3C=CC=CC31C)C=C2	4	4.672325	3.4845000000000024
O=C(CBr)c1ccc(O)c(O)c1	True	O=C(CBr)c1ccc(O)c(O)c1	4	2.0572467	1.6753999999999996
CC1OC(=O)C2(NCc3nncs3)CC(F)(F)C(C)C(C=Cc3ccc(-c4ccccc4C#N)cn3)C12	True	CC1OC(=O)C2(NCc3nncs3)CC(F)(F)C(C)C(C=Cc3ccc(-c4ccccc4C#N)cn3)C12	4	5.6935973	4.866380000000004
CN1CCN(c2nc(N)nc3cc(-c4ccoc4)ccc23)CC1	True	CN1CCN(c2nc(N)nc3cc(-c4ccoc4)ccc23)CC1	4	2.2836268	2.2237999999999998
NC1=NC(CCc2ccc(Nc3ncc(Cl)cn3)cc2)CO1	True	NC1=NC(CCc2ccc(Nc3ncc(Cl)cn3)cc2)CO1	4	2.9100313	2.5197000000000003
CCC(C)Nc1ccc(C(C)(C)C)cc1	True	CCC(C)Nc1ccc(C(C)(C)C)cc1	4	3.4961987	4.194500000000003
O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(CCC(C2=C)CC2)CC1	True	C=C1CCC1CCN1CCN(C(=O)Nc2ccc(Oc3ccccc3)cc2)CC1	4	5.006396	4.984700000000005
N#Cc1ccc(C(=O)Nc2ccc(OCCN3CCCCC3)cc2)nc1	True	N#Cc1ccc(C(=O)Nc2ccc(OCCN3CCCCC3)cc2)nc1	4	3.1586156	3.0702800000000012
CSCCC(NC(=O)C(CSSCC1=C)CC1)C(=O)O	True	C=C1CCC(C(=O)NC(CCSC)C(=O)O)CSSC1	4	2.5576563	2.6565000000000003
COc1ccc(NC(=O)N2CCNCC2COc2ccccc2)CC1	True	COC1=CC=C(NC(=O)N2CCNCC2COc2ccccc2)CC1	4	2.8489957	2.2567999999999993
O=C(CCCCCCc1ccccc1F)c1nnc(-c2ccccn2)o1	True	O=C(CCCCCCc1ccccc1F)c1nnc(-c2ccccn2)o1	4	4.338322	4.646600000000005
CCN(C(=O)Oc1ccc(F)cc1)C1CN(C(=O)C2CCN(C(=O)C3CC3(O)C)CC2)CC1c1ccc(Cl)cc1	True	CCN(C(=O)Oc1ccc(F)cc1)C1CN(C(=O)C2CCN(C(=O)C3CC3(C)O)CC2)CC1c1ccc(Cl)cc1	4	5.327164	4.303900000000003
N=C1CCSc2ccccc21	True	N=C1CCSc2ccccc21	4	2.5017595	2.5502700000000003
O=C(NCC1CCOCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1	True	O=C(NCC1CCOCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1	4	3.574018	3.3907000000000025
O=C(C=Cc1ccccc1)NC(O)(c1ccccc1)c1ccccc1	True	O=C(C=Cc1ccccc1)NC(O)(c1ccccc1)c1ccccc1	4	4.593223	3.709600000000002
CSc1cccc(NC(=O)c2ccccc2)c1	True	CSc1cccc(NC(=O)c2ccccc2)c1	4	4.0307837	3.660800000000002
CC(C)NCCNc1ncc(N2CCN(CCOCC2)cc1)Nc1ncc(Cl)cc1	True	CC(C)NCCNC1=NC=C(Nc2ccc(Cl)cn2)N2CCOCCN(C=C1)CC2	4	3.6113567	2.0934
CC(c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CCC(CC(F)(F)F)c(F)cc1=O	True	CC(c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CCC(CC(F)(F)F)C(F)=CC1=O	4	4.9950233	4.767600000000004
