smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
CCCc1nc(CO)n2c(S)nnc2c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	True	CCCc1nc(CO)n2c(S)nnc2c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	5	4.8803267	5
CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)c1ccccn1	True	CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)c1ccccn1	5	5.044247	5
OC1CCN(CC2CC3CCN(CCCCc4ccccc34)CC2)CC1	True	OC1CCN(CC2CCN3CCCCc4ccccc4C(CC3)C2)CC1	5	4.266617	4
[N-]=[N+]=Nc1ccc(-n2cc(CNC(=O)N=C(N)NCCCC(NC(=O)C(c3ccccc3)c3ccccc3)C(=O)NCc3ccc(O)cc3)nn2)cc1	True	[N-]=[N+]=Nc1ccc(-n2cc(CNC(=O)N=C(N)NCCCC(NC(=O)C(c3ccccc3)c3ccccc3)C(=O)NCc3ccc(O)cc3)nn2)cc1	5	5.1449094	5
O=C(Nc1cccc(F)c1)n1sc2ccccc2c1=O	True	O=C(Nc1cccc(F)c1)n1sc2ccccc2c1=O	5	3.050108	3
O=C(NC1C2CCN(CC2)C1Cc1cccnc1)c1ccc(Br)cc1	True	O=C(NC1C2CCN(CC2)C1Cc1cccnc1)c1ccc(Br)cc1	5	5.00675	5
CNc1n[nH]c2cc(NC(=O)NC(C)c3ccccc3)ncc12	True	CNc1n[nH]c2cc(NC(=O)NC(C)c3ccccc3)ncc12	5	3.0419989	3
COc1ccc(-c2nnc(Nc3ccccc3)o2)cc1	True	COc1ccc(-c2nnc(Nc3ccccc3)o2)cc1	5	2.9824495	3
O=C(O)CCNC(=O)c1ccc(-c2cc(Cl)ccc2CNc2ccc(-c3ccc(F)cc3F)c(F)c2)cn1	True	O=C(O)CCNC(=O)c1ccc(-c2cc(Cl)ccc2CNc2ccc(-c3ccc(F)cc3F)c(F)c2)cn1	5	3.9122477	4
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1	True	O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1	5	3.8061209	4
O=c1oc2ccccc2n1CCCCCCCN1CCN(c2ccccc2)CC1	True	O=c1oc2ccccc2n1CCCCCCCN1CCN(c2ccccc2)CC1	5	4.1721025	4
CCC(NC(=O)c1cc(C(=O)NCc2cnccn2)n2c1COCC2)c1ccccc1	True	CCC(NC(=O)c1cc(C(=O)NCc2cnccn2)n2c1COCC2)c1ccccc1	5	3.9663556	4
CCn1nc(C(F)(F)F)cc1-c1ccc(Oc2ccc(S(=O)(=O)Nc3ncccc3Cl)cc2C#N)cc1	True	CCn1nc(C(F)(F)F)cc1-c1ccc(Oc2ccc(S(=O)(=O)Nc3ncccc3Cl)cc2C#N)cc1	5	4.106469	4
OC1(c2cc(Br)ccc23)n(C(=O)c2ccccc2F)NCC3CC1	True	O=C(c1ccccc1F)N1NCC2CCC1(O)c1cc(Br)ccc12	5	4.157015	5
O=C(CCCCN1CCN(c2ncccn2)CC1)c1ncc(Cc2ccccn2)CC1=O	True	O=C(CCCCN1CCN(c2ncccn2)CC1)C1=NC=C(Cc2ccccn2)CC1=O	5	4.2840157	4
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)NCC2CC2)C1	True	CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)NCC2CC2)C1	5	4.244638	4
O=C(C1CC2CCCCC2N1C(=O)C1CC1c1ccccc1)N1CCCC1	True	O=C(C1CC2CCCCC2N1C(=O)C1CC1c1ccccc1)N1CCCC1	5	4.8541665	5
Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2cccc(O)c2o1	True	Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2cccc(O)c2o1	5	4.9498534	5
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CN(CCC(=O)O)C4)no2)cc1Cl	True	CC(C)Oc1ccc(-c2nc(-c3cccc4c3CN(CCC(=O)O)C4)no2)cc1Cl	5	4.043942	4
Oc1cccc(CNNN2CCc3ccccc3C2)c1	True	Oc1cccc(CNNN2CCc3ccccc3C2)c1	5	3.040267	3
