smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)CC)C2O)C2(C)CC(C)=C(O2)C(C)C(=O)C1(C)O	True	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)CC)C2O)C2(C)CC(C)=C(O2)C(C)C(=O)C1(C)O	4	3.6844115	4
N#Cc1cc2ncc3c2c2[nH]c3ccccc12	True	N#Cc1cc2ncc3c4ccccc1c([nH]4)c23	4	3.848494	4
O=C(NCCN1CCNCC1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)1	True	O=C(NCCN1CCNCC1)C1=CC=C1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	4	4.0845714	4
Cc1nc2c(-c3ccccc3)n(Cc3ccccc3)ccc2n1	True	Cc1nc2ccn(Cc3ccccc3)c(-c3ccccc3)c-2n1	4	3.8351123	4
COc1ccc2c(c1)cc(-c1ccoc1)n2Cc1cccc(C(=O)O)c1	True	COc1ccc2c(c1)cc(-c1ccoc1)n2Cc1cccc(C(=O)O)c1	4	4.154114	4
COc1ccccc1N1CCN(CCCCN2CCc3cc(C)cc32O)CC1	True	COc1ccccc1N1CCN(CCCCN2CCC3=CC(C)=CC32O)CC1	4	3.936729	4
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCCN1	True	O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCCN1	4	3.9909077	4
c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1	True	c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1	4	4.1868486	4
COc1ccccc1-c1nccc2cc(S(=O)(=O)NC3CCCCC3)ccc12	True	COc1ccccc1-c1nccc2cc(S(=O)(=O)NC3CCCCC3)ccc12	4	4.042381	4
O=C(c1ccc(I)cc1)N1CCN(c2cccc3ccc23)CC1	True	O=C(c1ccc(I)cc1)N1CCN(c2cccc3c2=CC=3)CC1	4	3.815934	4
O=C(NC1CCN(CCC2OCCc2ccccc2)CC1)c1ccc(Cl)cc12	True	O=C1NC2CCN(CC2)CCC2OCCC2=CC=CC=Cc2cc(Cl)ccc21	4	3.877058	5
O=C(NN=Cc1ccc(F)cc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c1	True	O=C(NN=Cc1ccc(F)cc1)C1=CC(c2ccnc(Nc3ccccc3)n2)=C1	4	3.8119228	4
CC(=NNc1nc2ccccc2nc1Cc1ccccc1)c1ccccn1	True	CC(=NNc1nc2ccccc2nc1Cc1ccccc1)c1ccccn1	4	3.9907706	4
CN(C)c1ccc(C#Cc2ccncc2)c2ccccc2C(=O)C(N3CCCCC3)cc1	True	CN(C)C1=CC=C(C#Cc2ccncc2)c2ccccc2C(=O)C(N2CCCCC2)C=C1	4	4.1601534	4
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)N2CCSC2O)cn1	True	Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)N2CCSC2O)cn1	4	3.8864655	4
CCN(Cc1cc(C(F)(F)F)ccc1-c1nn(CC(=O)O)c2ccc(F)cc12)C(=O)C1CC1	True	CCN(Cc1cc(C(F)(F)F)ccc1-c1nn(CC(=O)O)c2ccc(F)cc12)C(=O)C1CC1	4	4.0496874	4
CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3F)c2)c2cnc(N)nc21	True	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3F)c2)c2cnc(N)nc21	4	3.9581347	4
