smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
CC(C)(C)NC(=O)C1CC(Cc2ccccc2OC(c2cc(-c3ccccc3)c2)C(C)=O)CC1	True	CC(=O)C(Oc1ccccc1CC1CCC(C(=O)NC(C)(C)C)C1)C1=CC(c2ccccc2)=C1	6	5.540237	5.920100000000006
CON=C(CCN1CCC(c2ccccc2)CC1)c1ccc(F)cc1	True	CON=C(CCN1CCC(c2ccccc2)CC1)c1ccc(F)cc1	6	4.2142057	4.4459000000000035
CC(CO)(COC(=O)CN1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)CC	True	CCC(C)(CO)COC(=O)CN1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1	6	6.8931193	6.967300000000006
NC(Cc1cccc(C(=O)c2cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc2C(F)(F)F)cc1	True	NC1C=CC2=C3C=CC=C(C=C(C(F)(F)F)C=C(C3=O)C(C(F)(F)F)=CC(C(F)(F)F)=C2)C1	6	6.247852	6.0416000000000025
COc1cc2ccnc(Nc3cccc(Br)c3)c2cc1	True	COc1ccc2c(Nc3cccc(Br)c3)nccc2c1	6	4.727266	4.749500000000003
CCCCCC=CCC=CCC=CCC=CCCCNC(=O)NCCOC	True	CCCCCC=CCC=CCC=CCC=CCCCNC(=O)NCCOC	6	6.413233	5.687600000000005
CCCCCCN1Cc2ccccc2C1Oc1ccccc1	True	CCCCCCN1Cc2ccccc2C1Oc1ccccc1	6	5.0697575	5.160100000000005
CN(Cc1cccc(Cl)c1Cl)C1CCCN1CSc1ccccc1	True	CN(Cc1cccc(Cl)c1Cl)C1CCCN1CSc1ccccc1	6	5.5236783	5.596900000000005
COC1CN(C2CCN(C(=O)c3ccnc4ccccc34)CC2)CCC1Cc1ccc(Cl)c(Cl)c1	True	COC1CN(C2CCN(C(=O)c3ccnc4ccccc34)CC2)CCC1Cc1ccc(Cl)c(Cl)c1	6	5.898647	5.725800000000006
CCCCCCCCc1ccc(OC)cc1	True	CCCCCCCCc1ccc(OC)cc1	6	4.845978	4.598200000000004
CCC(CCCc1ccc(Cl)cc1Cl)c1ccc2nc[nH]c2c1	True	CCC(CCCc1ccc(Cl)cc1Cl)c1ccc2nc[nH]c2c1	6	5.5376444	6.386200000000005
Fc1ccccc1N1CCC(C(c2ccccc2)c2ccccc2)CC1	True	Fc1ccccc1N1CCC(C(c2ccccc2)c2ccccc2)CC1	6	5.531819	5.874200000000005
Cc1ncsc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)F)cc1	True	Cc1ncsc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)F)cc1	6	4.665087	4.845920000000001
CCCCCC=CCC=CCC=CCC=CCCCNC(=O)NCCO	True	CCCCCC=CCC=CCC=CCC=CCCCNC(=O)NCCO	6	6.05892	5.0335000000000045
Cc1cccc(C)s1-c1ccccc1Sc1ccccc1	True	CC1=CC=CC(C)=S1c1ccccc1Sc1ccccc1	6	5.540731	6.131500000000004
CCCCCCCCC=CCCCCCCC(=O)c1nncnn1	True	CCCCCCCCC=CCCCCCCC(=O)c1nncnn1	6	6.383005	5.096700000000005
CCN(C(=O)Oc1ccc(F)cc1)C1CN(C(=O)C2CCN(c3ccc(C#N)cc3)CC2)CC1c1ccc(F)c(F)c1	True	CCN(C(=O)Oc1ccc(F)cc1)C1CN(C(=O)C2CCN(c3ccc(C#N)cc3)CC2)CC1c1ccc(F)c(F)c1	6	5.823557	5.7074800000000065
CN(C)CCOc1ccc(C(=C(CCCO)c2ccccc2)c2ccc(Cl)cc2)cc1	True	CN(C)CCOc1ccc(C(=C(CCCO)c2ccccc2)c2ccc(Cl)cc2)cc1	6	6.4314384	6.012000000000008
O=C(N1CCCc2ccnc(-c3cccc(Br)c3)ccc2)c2ccccc21	True	O=C1c2ccccc2N1CCCC1=CC=NC(c2cccc(Br)c2)=CC=C1	6	5.4881988	5.7976000000000045
C1=C(c2ccccc2)CCN(C)CCCCC=COc2ccc3c(c2)CCCN2C3OCCCCC1N2	True	CN1CCCCC=COc2ccc3c(c2)CCCN2NC(C=C(c4ccccc4)CC1)CCCCOC32	6	5.901522	6.489000000000007
