smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
NS(=O)(=O)c1ccc(NC(=O)NNCCCCC(=O)O)cc1	True	NS(=O)(=O)c1ccc(NC(=O)NNCCCCC(=O)O)cc1	0	-0.26505053	0.21500000000000002
CC(C)CC(C(=O)NO)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N	True	CC(C)CC(C(=O)NO)C(=O)NC(Cc1ccccc1)C(=O)NCC(N)=O	0	-0.34629565	-0.5168999999999968
O=c1[nH]nc(CN2CCOCC2)s1	True	O=c1[nH]nc(CN2CCOCC2)s1	0	0.20534223	-0.33640000000000025
CNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)N[N+](=O)[O-]	True	CNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)N[N+](=O)[O-]	0	0.117881656	0.45930000000000054
[C-]#[N+]c1ccc(C2CN3CCN(C(=O)Cc4cnc(-n5cnnn5)nc4)CC3CO2)cc1O	True	[C-]#[N+]c1ccc(C2CN3CCN(C(=O)Cc4cnc(-n5cnnn5)nc4)CC3CO2)cc1O	0	0.96945715	0.5354899999999994
CNc1nc(Cl)cc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	True	CNc1nc(Cl)cc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	0	-0.2856189	0.08889999999999965
CCCCCC(C(=O)OC(O)(C)C(=O)OC)(C)C(=O)NO	True	CCCCCC(C)(C(=O)NO)C(=O)OC(C)(O)C(=O)OC	0	0.82317287	0.5031
CC(C)CC(NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(N)C)C(O)COC(=O)CC	True	CCC(=O)OCC(O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)N	0	2.1222248	1.368400000000003
NC1=NC2(CO)CCOCC1CN2	True	NC1=NC2(CO)CCOCC1CN2	0	-0.122897744	-1.3280999999999992
CCCCC(CN(O)C=O)C(=O)O	True	CCCCC(CN(O)C=O)C(=O)O	0	0.147475	0.7249999999999999
CCCCCCNC(=O)C(N)C(=O)C(N)C#N	True	CCCCCCNC(=O)C(N)C(=O)C(N)C#N	0	0.24488613	-0.5698199999999971
NC(C)(C)C(NC(=O)C(CCCCN(CC(O)COCCC1)P(=O)(=O)C1(C(=O)NC(=O)C)F)(F)CCC)	True	CCCC(F)(CCCCN1CC(O)COCCCC(F)(C(=O)NC(C)=O)[PH]1(=O)=O)C(=O)NCC(C)(C)N	0	0.20817876	1.6763000000000008
NC(=NCCCC(N)CNCc1ccncc1)N[N+](=O)[O-]	True	NC(=NCCCC(N)CNCc1ccncc1)N[N+](=O)[O-]	0	0.027033597	-0.6252999999999984
CC(C)C(CC(=O)NO)C(=O)NC(CC(C)C)C(=O)OCCC=NC(=O)OO	True	CC(C)CC(NC(=O)C(CC(=O)NO)C(C)C)C(=O)OCCC=NC(=O)OO	0	-0.014602542	1.298700000000001
Nc1ncc(F)cc1CC(=O)NC1COC(=O)N(CC(=O)N2CCCN2CC)C(=O)O1	True	CCN1CCCN1C(=O)CN1C(=O)OCC(NC(=O)Cc2cc(F)cnc2N)OC1=O	0	-0.01898241	-0.1543000000000001
O=C(O)CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	True	O=C(O)CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	0	1.045614	1.4892999999999996
CCC(=O)c1cc(O)cc(C2OC(CO)C(O)C(O)C2O)ccc1C	True	CCC(=O)C1=CC(O)=CC(C2OC(CO)C(O)C(O)C2O)=CC=C1C	0	0.17716402	0.062499999999999556
CC(COC1C(C(=O)N1C(C)(O)O)C(=O)C1CC1)C(=O)O	True	CC(COC1C(C(=O)C2CC2)C(=O)N1C(C)(O)O)C(=O)O	0	0.23817281	-0.8544
CCCCC(NC(=O)NC(C(=O)O)C(N)=O)C#N	True	CCCCC(C#N)NC(=O)NC(C(N)=O)C(=O)O	0	-0.44429547	-0.6935199999999981
