smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
CC(=O)N1CCCNNC(=O)NCCc2ccc(Cl)cc2CCC1	True	CC(=O)N1CCCNNC(=O)NCCc2ccc(Cl)cc2CCC1	1	2.3584363	2
CCCCCC(OP(=O)(O)CCCC1CCCCC1)OC(=O)N(CC(=O)O)C(=O)CO	True	CCCCCC(OC(=O)N(CC(=O)O)C(=O)CO)OP(=O)(O)CCCC1CCCCC1	1	0.42158648	1
Cc1sn(Cc2cccc(Cl)c1C(=O)NCC)c1ccc2n1	True	CCNC(=O)C1=C(C)SN2CC(=C3C=CC2=N3)C=CC=C1Cl	1	2.8358445	3
NS(=O)(=O)c1ccc(NC(O)NNP(=O)(O)O)cc1C(=O)O	True	NS(=O)(=O)c1ccc(NC(O)NNP(=O)(O)O)cc1C(=O)O	1	0.4586605	1
NS(=O)(=O)c1ccccc1S(=O)(=O)c1ccc(O)cc1	True	NS(=O)(=O)c1ccccc1S(=O)(=O)c1ccc(O)cc1	1	1.8885429	2
O=[N+]([O-])c1ccccc1	True	O=[N+]([O-])c1ccccc1	1	0.9776753	1
COCCC1CC1C(=O)NC(C(=O)O)NSC(=O)Cc1ccccc1	True	COCCC1CC1C(=O)NC(NSC(=O)Cc1ccccc1)C(=O)O	1	1.7939014	2
CC(C)CCNNC(=O)c1ccc([N+](=O)[O-])cc1	True	CC(C)CCNNC(=O)c1ccc([N+](=O)[O-])cc1	1	0.59724164	1
CC(C)CC(NC(=O)C(C(C)C)CCP(C1)(O)COC(=O)CC(O)C(O)C1)C(=O)O	True	CC(C)CC(NC(=O)C(CC[PH]1(O)CCC(O)C(O)CC(=O)OC1)C(C)C)C(=O)O	1	0.058960587	1
C=CCN(NC=CCCCNC(=O)N(CC)C)OOP(=O)(O)CCCCC	True	C=CCN(NC=CCCCNC(=O)N(C)CC)OOP(=O)(O)CCCCC	1	0.052272677	0
CCCCCCCCCCCCCCCCCCC(COCOCCC=O)OP(=O)(O)OCC(N)C(=O)O	True	CCCCCCCCCCCCCCCCCCC(COCOCCC=O)OP(=O)(O)OCC(N)C(=O)O	1	-0.66226083	0
O=C(O)C(=O)CC(=O)c1cnccc1C#Cc1ccccc1	True	O=C(O)C(=O)CC(=O)c1cnccc1C#Cc1ccccc1	1	1.7093225	2
CCC(C)C(NC(=O)C(O)(CO)C(O)c1O)c(O)c(O)C1O	True	CCC(C)C1NC(=O)C(O)(CO)C(O)C(O)C(O)C(O)=C1O	1	0.49442434	1
CCCCCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)NO	True	CCCCCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)NO	1	-0.74033326	0
CCCCC(CC(=O)OC(C(c2ccccc2OC)(C)C))CCC	True	CCCCC(CCC)CC(=O)OCC(C)(C)c1ccccc1OC	1	1.8388405	1
CSc1ccc=C(C(C))cc1C1=C(C)C(=O)cc1	True	CCC1=C=CC=C(SC)C(C2=C(C)C(=O)C=C2)=C1	1	1.9278364	2
CCCCCC(NC(=O)OC(C)(C)O)OC(O)O	True	CCCCCC(NC(=O)OC(C)(C)O)OC(O)O	1	-0.3863756	0
CCCCCCCCC=CCCCCCCCCC(OO)CCC(O)OP(=O)(O)O	True	CCCCCCCCC=CCCCCCCCCC(CCC(O)OP(=O)(O)O)OO	1	-0.60438615	0
CC(C)(C)CCCCNC(=O)Nc1ccc(F)c(Cl)c1	True	CC(C)(C)CCCCNC(=O)Nc1ccc(F)c(Cl)c1	1	1.2177312	1
CCN(CC)CCNC(=O)c1cc(CC)c(N)cc1OCCCC(=O)O	True	CCc1cc(C(=O)NCCN(CC)CC)c(OCCCC(=O)O)cc1N	1	0.75571966	1
CC(CC=CC=CCCCCCCC(=CCCCSP(=O)PO)OC(O)OC[N+](=O)[O-])CCC	True	CCCC(C)CC=CC=CCCCCCCC(=CCCCS[PH](=O)PO)OC(O)OC[N+](=O)[O-]	1	-0.08838087	0
CCCCCCCCCCCCCCCC1CC(COP(=O)(O)O)P(=O)(O)O1	True	CCCCCCCCCCCCCCCC1CC(COP(=O)(O)O)P(=O)(O)O1	1	-0.008747339	1
CCCCCCCCC(CCCCCC(=O)N=O)OP(=O)(O)OCC=O	True	CCCCCCCCC(CCCCCC(=O)N=O)OP(=O)(O)OCC=O	1	-0.594161	0
Cc1nc(NC(O)C(C)O)c(=O)n1	True	CC1=NC(=O)C(NC(O)C(C)O)=N1	1	0.9962713	1
CN(C(=O)C(C)CCC1CCCC1=SCC(=O)NC=CC1)CCC1	True	CC1CCC2CCCC2=[SH]CC(=O)NC=CCCCCN(C)C1=O	1	1.9469116	2
NS(=O)(=O)c1ccccc([N+](=O)[O-])cc1C=CC(=O)O	True	NS(=O)(=O)C1=CC=CC=C([N+](=O)[O-])C=C1C=CC(=O)O	1	1.0093741	1
O=CCCCC(=O)N(NC(=O)C1CC)CC1	True	CCC1CCN(C(=O)CCCC=O)NC1=O	1	0.7737305	1
CCCCCCC1CCS(=O)(=O)N(CO)c(Br)c1	True	CCCCCCC1C=C(Br)N(CO)S(=O)(=O)CC1	1	1.1347308	1
C=CC1(N)C(=O)C=CC=C(C)CCC1C(=O)N1CCCCC1	True	C=CC1(N)C(=O)C=CC=C(C)CCC1C(=O)N1CCCCC1	1	2.0855503	2
CCCOc1ccc(S(C(=O)NCN=CCC(=O)O)C(=O)CCC(=O)NO)cc1	True	CCCOc1ccc([SH](C(=O)CCC(=O)NO)C(=O)NCN=CCC(=O)O)cc1	1	1.1072906	1
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC(=O)C(=O)O	True	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC(=O)C(=O)O	1	1.0198777	1
NC(CCP(=O)(O)C(O)C1N=C(O)C(=O)O)C(O)C1O	True	NC1CCP(=O)(O)C(O)C(NC(=O)C(=O)O)C(O)C1O	1	0.44419193	1
