smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
Cc1cc(O)c2c(c1)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O	True	Cc1cc(O)c2c(c1)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O	0	-0.7713796	0.5354200000000002
COC(=O)C(C)NC(=O)c1cn(CNC(=O)NNC(=O)C(=CCNC(C)=O)C(N)=O)c(F)c1	True	COC(=O)C(C)NC(=O)c1cc(F)n(CNC(=O)NNC(=O)C(=CCNC(C)=O)C(N)=O)c1	0	-0.36241925	-2.2457999999999947
CC1(C)N=C(N)N=C(N)N1OC(=O)NCCC(CCNC(N)CCC)C(=O)O	True	CCCC(N)NCCC(CCNC(=O)ON1C(N)=NC(N)=NC1(C)C)C(=O)O	0	0.09773505	-0.5357999999999963
COC(=O)C1=C(O)OP(=O)(OC)CC1O	True	COC(=O)C1=C(O)OP(=O)(OC)CC1O	0	0.08759868	0.15959999999999985
CSc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1	True	CSc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1	0	-0.83310306	-1.0723000000000003
O=C(O)C(CO)C=CC(=O)O	True	O=C(O)C=CC(CO)C(=O)O	0	-0.03703618	-0.6797000000000002
CNC(C)C(NC(=O)OC(C)(C)C)C(=O)O	True	CNC(C)C(NC(=O)OC(C)(C)C)C(=O)O	0	0.83255535	0.5721999999999996
C=C(CP(=O)(O)O)C(=O)O	True	C=C(CP(=O)(O)O)C(=O)O	0	-0.12327111	-0.19510000000000005
OCC1OC(c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)C(O)C(O)C1O	True	OCC1OC(c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)C(O)C(O)C1O	0	1.2015188	1.2168999999999994
N=C(N)NCCCC(NC(=O)C1CCCN1S(=O)C=O)Cc1cccnc1	True	N=C(N)NCCCC(Cc1cccnc1)NC(=O)C1CCCN1[S+]([O-])C=O	0	-0.15262544	-0.3095299999999983
NS(=O)(=O)c1ccc(CCC(=O)O)cc1	True	NS(=O)(=O)c1ccc(CCC(=O)O)cc1	0	0.40016118	0.3511999999999999
NS(=O)(=O)c1ccc(OCCN2CNCC2)cc1	True	NS(=O)(=O)c1ccc(OCCN2CCNC2)cc1	0	0.583464	-0.4244999999999992
NCC(O)c1[nH]c(=O)[nH]c(=O)c1CCc1ccccc1	True	NCC(O)c1[nH]c(=O)[nH]c(=O)c1CCc1ccccc1	0	0.6832377	-0.15949999999999998
NS(=O)(=O)OCC1OC(n2cnc3c(CCc4ccccc4)ncnc32)C(N)C1	True	NC1CC(COS(N)(=O)=O)OC1n1cnc2c(CCc3ccccc3)ncnc21	0	0.06282419	0.4463999999999996
CCCC(NC(=O)C=N)CCCS(C)(=O)=O	True	CCCC(CCCS(C)(=O)=O)NC(=O)C=N	0	0.40742123	0.74567
CNC(=O)c1cccc(Nc2ncnc(N3CC(OC(=O)c(O)CC(C)C4)n4)CC3n2)c1	True	CNC(=O)c1cccc(NC2=NC3CC(=NC=N2)N3CC2NCC(C)CC(O)C(=O)O2)c1	0	0.97080433	0.1459000000000013
CCC(CC)(NC(=O)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC1C(CO)NC1	True	CCC(CC)(NC(=O)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC1CNC1CO	0	0.023203462	-1.2380299999999942
CC(=O)c1nn(CC(=O)N2C(C(=O)NCc3cccc(Cl)c3F)CC3CC32)n2ncncc12O	True	CC(=O)C1=NN(CC(=O)N2C(C(=O)NCc3cccc(Cl)c3F)CC3CC32)N2N=CN=CC12O	0	1.4313829	0.27860000000000024
NS(=O)(=O)Nc1cc(C(=O)NN=Cc2ccncc2)Cc1	True	NS(=O)(=O)NC1=CCC(C(=O)NN=Cc2ccncc2)=C1	0	0.8114985	-0.46119999999999917
CC(C)CC(NC(=O)c1ccccc1)C(=O)NC(CCNC(=O)NO)C(=O)NO	True	CC(C)CC(NC(=O)c1ccccc1)C(=O)NC(CCNC(=O)NO)C(=O)NO	0	0.066494316	-0.10019999999999663
CCC(CC(O)C(N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)NO	True	CCC(CC(O)C(N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)NO	0	1.5325773	1.377100000000001
Cc1ccc2ccn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c(=O)c2c1	True	Cc1ccc2ccn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c(=O)c2c1	0	0.10852596	0.2724199999999989
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(S)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	True	Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(S)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	0	0.72628814	1.0922200000000009
CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(C)NNC	True	CNNC(C)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1	0	1.3827102	0.5560000000000044
CC(C)C1CNN(C(=O)N(C)C(=O)NO)C1	True	CC(C)C1CNN(C(=O)N(C)C(=O)NO)C1	0	-0.6948173	0.22939999999999994
COc1ccc(C=CC(=O)NCC(O)C(C)=O)cc1O	True	COc1ccc(C=CC(=O)NCC(O)C(C)=O)cc1O	0	0.7006558	0.4801
O=C(COC(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1)NC(CO)CC1OCO1	True	O=C(COC(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1)NC(CO)CC1OCO1	0	0.84113	-0.21419999999999928
CC(C)NC(=O)C(N)c1cccc(Cl)c(O)C(O)C1OC	True	COC1C(C(N)C(=O)NC(C)C)=CC=CC(Cl)=C(O)C1O	0	0.61289525	0.7187999999999997
Nc1nc(O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1	True	Nc1nc(O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1	0	0.050379276	0.3675000000000007
N#Cc1ccc(C(=O)N2CCN(C(=O)C3COCCC(CC(=O)NO)CC2)C3)C1	True	N#CC1=CC=C(C(=O)N2CCC(CC(=O)NO)CCOCC3CN(CC2)C3=O)C1	0	0.36842787	0.37558000000000114
CCC(CC)OC1C=C(C(=O)O)CC(NC(=O)NO)CCNN(C)C1=O	True	CCC(CC)OC1C=C(C(=O)O)CC(NC(=O)NO)CCNN(C)C1=O	0	0.63009036	0.38500000000000184
NS(=O)(=O)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1	True	NS(=O)(=O)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1	0	0.8464118	-0.0114999999999994
CCCCCCNC(=O)n1cc(NC)c(=O)[nH]c1=O	True	CCCCCCNC(=O)n1cc(NC)c(=O)[nH]c1=O	0	0.43439785	0.7162999999999995
O=C1c2ccccc2C(=O)N1CCOC(=S)NNC(=O)c1ccns1	True	O=C(NNC(=S)OCCN1C(=O)c2ccccc2C1=O)c1ccns1	0	1.5717828	0.9752000000000001
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=C	True	C=Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	0	-1.2987807	-1.1797000000000002
CC(NC(=O)C(NC(=O)CCc1ccccc1)C(C)C)C(=O)NO(CC(=O)N)	True	CC(NC(=O)C(NC(=O)CCc1ccccc1)C(C)C)C(=O)NOCC(N)=O	0	0.88847965	-0.20219999999999716
CCCn1c(=O)c2c(N)nc(N)nc2c(=O)[nH]1	True	CCCn1[nH]c(=O)c2nc(N)nc(N)c2c1=O	0	-0.41253436	-0.9457999999999993
CCCNCC(O)C(=O)NO	True	CCCNCC(O)C(=O)NO	0	-0.26503026	-1.147699999999999
CCCCC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)N	True	CCCCC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)N	0	0.54562366	0.7319000000000071
CS(=O)(=O)N1nnC(NC(=O)CNNC(=O)c2ccc(F)cc2CN)cc1C	True	CC1=CC(NC(=O)CNNC(=O)c2ccc(F)cc2CN)N=NN1S(C)(=O)=O	0	0.61823344	-0.49269999999999947
NS(=O)(=O)c1ccc(NNC(=O)C2CCCCCC(=O)N2)cc1	True	NS(=O)(=O)c1ccc(NNC(=O)C2CCCCCC(=O)N2)cc1	0	0.3046717	0.2259999999999998
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CC1	True	O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CC1	0	-1.05099	-1.3255999999999983
Nc1nc2[nH]c(SCCN3CCCC3CO)nc2c(=O)[nH]1	True	Nc1nc2[nH]c(SCCN3CCCC3CO)nc2c(=O)[nH]1	0	0.6213306	-0.22280000000000044
Nc1ncnc2c1ccn2C1OC(COS(=O)(=O)NC(=O)C#CCC2SCC1)C(=O)N2	True	Nc1ncnc2c1ccn2C1CCSC2CC#CC(=O)NS(=O)(=O)OCC(O1)C(=O)N2	0	-0.85571694	-0.7387999999999992
CC(C)CC(NC(=O)NC(CC(C)C)C(=O)NO)C(O)CCO	True	CC(C)CC(NC(=O)NC(CC(C)C)C(O)CCO)C(=O)NO	0	-0.1644578	0.3637000000000015
N=C(N)NCCCC(NC(=O)C1CCC2CN(C(=O)NCc3ccccc3)CC(=O)N21)C(=O)c1nccs1	True	N=C(N)NCCCC(NC(=O)C1CCC2CN(C(=O)NCc3ccccc3)CC(=O)N21)C(=O)c1nccs1	0	0.57203597	0.6588700000000032
COc1cccc(Cc2c(F)c(=O)[nH]c(=O)n(C)C(O)C(O)c(F)c2)n1	True	COc1cccc(CC2=C(F)C(=O)NC(=O)N(C)C(O)C(O)C(F)=C2)n1	0	0.49577934	0.5706
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O	True	CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O	0	0.39302415	0.8136999999999999
CC1(C)OC(n2cc(C)c(=O)[nH]c2=O)CC1=O	True	Cc1cn(C2CC(=O)C(C)(C)O2)c(=O)[nH]c1=O	0	0.4557539	0.11161999999999989
Cc1ncc([N+](=O)[O-])n1CCOCC(=O)O	True	Cc1ncc([N+](=O)[O-])n1CCOCC(=O)O	0	0.5363797	0.20091999999999993
NC(Cc1cc(I)ccc1CCP(=O)(O)O)C(=O)O	True	NC(Cc1cc(I)ccc1CCP(=O)(O)O)C(=O)O	0	0.73832434	0.9658
CS(=O)(=O)N(CC(=O)O)S(=O)(=O)c1ccc(O)cc1	True	CS(=O)(=O)N(CC(=O)O)S(=O)(=O)c1ccc(O)cc1	0	-0.22825873	-0.5729
NS(=O)(=O)c1ccc(N2C(=O)C3CCNcc3C2=O)cc1	True	NS(=O)(=O)c1ccc(N2C(=O)C3=CNCCC3C2=O)cc1	0	0.24922399	-0.29939999999999944
NC(=O)COc1ccc(NC(=N)Cc2ccc(S(N)(=O)=O)cc2)cc1	True	N=C(Cc1ccc(S(N)(=O)=O)cc1)Nc1ccc(OCC(N)=O)cc1	0	0.6527304	0.8299699999999998
CCn1c(=O)c2cn[nH]c2c2ccc(-c3cnc(O)n(O)C3)nc21	True	CCn1c(=O)c2cn[nH]c2c2ccc(C3=CN=C(O)N(O)C3)nc21	0	0.87480545	1.2524
