smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
Fc1cccc(-c2nnc(-c3ccc(C(c4c[nH]c5ccc(Cl)cc45)c4c[nH]c5ccc(Cl)cc45)cc3)o2)c1O	True	Oc1c(F)cccc1-c1nnc(-c2ccc(C(c3c[nH]c4ccc(Cl)cc34)c3c[nH]c4ccc(Cl)cc34)cc2)o1	7	7.1815195	7
O=C(Nc1ncnc2c1cnn2CCN1CC2CC1)NC12CC3CC(CC(C3)C1)C	True	CC1CC2CC(C1)CC1(C2)NC(=O)Nc2ncnc3c2cnn3CCN2CCC1C2	7	7.013162	6
NC1(c2ccc(-c3nc4ccc(-c5nn[nH]n5)cn4c3-c3ccccc3)cc2)CCC1C	True	CC1CCC1(N)c1ccc(-c2nc3ccc(-c4nn[nH]n4)cn3c2-c2ccccc2)cc1	7	6.3522143	6
CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC(C)CC5)c4n3)ccnc2C)CC1	True	CC1=NC=CC(Nc2ncc3c4ccncc4n(C4CCC(C)CC4)c3n2)=CC=C1N1CCC(C)(C)C1	7	6.684133	6
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1	True	c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1	7	5.96386	6
COc1cc2c(Oc3ccc(NC(=O)c4nc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN1	True	COc1cc2c(Oc3ccc(NC(=O)c4nc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN1	7	6.7460666	7
OCC(O)C1(c2ccc(-c3nc4ccc(-c5ccc(C5)cc4)ccc3n2)CCN2CC2CC2)C(O)CCOC2c1	True	OCC(O)C12CC(CCC3CN3CCc3ccc1nc1ccc4ccc(nc3-1)C=CC1=CC=C4C1)OCCC2O	7	6.93175	7
c1ccc2nc(NC3=NCC4(CN5CCC4CC5)N3)ncc2c1	True	c1ccc2nc(NC3=NCC4(CN5CCC4CC5)N3)ncc2c1	7	5.8471317	6
CN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1	True	CN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1	7	6.7929187	7
CCC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	True	CCC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	7	6.0467257	6
CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(-c6ccc(Cc7ccccc7)cc6)c5c4c3)cc2)CC1	True	CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(-c6ccc(Cc7ccccc7)cc6)c5c4c3)cc2)CC1	7	6.839287	7
CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(-c6ccc(Cc7ccccc7)c(C(F)(F)F)c6)c5c4c3)cc2)CC1	True	CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(-c6ccc(Cc7ccccc7)c(C(F)(F)F)c6)c5c4c3)cc2)CC1	7	6.6380363	7
OOC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)C1	True	OOC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)C1	7	5.988411	6
NCC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1	True	NCC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1	7	5.967246	6
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1	True	c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1	7	5.693141	6
COc1cc2c(Oc3ccc(NC(=O)c4nc5ccccc5n(-c5ccccc5Cl)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1	True	COc1cc2c(Oc3ccc(NC(=O)c4nc5ccccc5n(-c5ccccc5Cl)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1	7	6.8431296	7
COc1ccc(N2CCN3CCCC5)C5CC3C5(C3(C5)C2C3)cccc1	True	COC1=CC=C2C3CCCCN4CCN2C2CC25CC5(C=CC=C1)C4C3	7	6.8638597	8
NC1(c2ccc(-c3nc4c5ccc(-c6ccc(F)cc6)cc5nn4cc3-c3ccccc3)cc2)CCC1	True	NC1(c2ccc(-c3nc4c5ccc(-c6ccc(F)cc6)cc5nn4cc3-c3ccccc3)cc2)CCC1	7	7.0958853	7
c1ccc2nc(NC3=NCC4(CN5CCC4CC5)N3)ncc2c1	True	c1ccc2nc(NC3=NCC4(CN5CCC4CC5)N3)ncc2c1	7	5.8471317	6
Cc1c(C2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3CO2)ccc2c1COC2N	True	Cc1c(C2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3CO2)ccc2c1COC2N	7	5.772608	6
CSc1nn2cc(-c3nc4c(OCc5cccc(OCc6ccccc6)c5)cccc4o3)nc2s1	True	CSc1nn2cc(-c3nc4c(OCc5cccc(OCc6ccccc6)c5)cccc4o3)nc2s1	7	6.1877203	6
CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(C(N)=O)cc6)ccc45)nc23)CC1	True	CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(C(N)=O)cc6)ccc45)nc23)CC1	7	6.1970687	6
CSc1nn2cc(-c3cc4c(OCc5cccc(OCc6ccccc6)c5)cccc4o3)n12	True	CSc1nn2cc(-c3cc4c(OCc5cccc(OCc6ccccc6)c5)cccc4o3)n12	7	6.1086693	6
COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4ccccc4)cc3)ccnc2cc1OCCCN1CCOCC1CC	True	CCC1COCCN1CCCOc1cc2nccc(Oc3ccc(NC(=O)NN4C(=O)CSC4c4ccccc4)cc3)c2cc1OC	7	6.247693	6
c1ccc2nc(CCc3cn4c(-c5cnc(N6CCNCC6)nc5)cnc(N5CCOCC5)c4n3)ccc2c1	True	c1ccc2nc(CCc3cn4c(-c5cnc(N6CCNCC6)nc5)cnc(N5CCOCC5)c4n3)ccc2c1	7	6.7388425	7
COc1nn2cc(-c3cc4c(OCc5cccc(OCc6ccccc6)c5)cc(OC(F)F)cc4o3)nc2s1	True	COc1nn2cc(-c3cc4c(OCc5cccc(OCc6ccccc6)c5)cc(OC(F)F)cc4o3)nc2s1	7	6.203426	6
Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)nc31)CN1CCCC1CN2	True	Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)nc31)CN1CCCC1CN2	7	6.4040666	6
Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)nc31)C1CCCC11C2CC1	True	Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)nc31)C1CCCC13CCC23	7	6.618169	7
