smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
O=C1C(Cl)=C(Cl)C(=O)N(O)C(O)C(=O)NC1Cl	True	O=C1C(Cl)=C(Cl)C(=O)N(O)C(O)C(=O)NC1Cl	1	1.1207798	1
CCC=C1c(O)CC(COCC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)CCO)c1=O	True	CCC=C1C(=O)C(COCC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)CCO)CC1O	1	1.4740076	1
O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)cc(CSC(F)(F)C(F)(F)F)cC1	True	O=[N+]([O-])C1=CC(S(=O)(=O)C(F)(F)F)=CC(CSC(F)(F)C(F)(F)F)=CC1	1	1.2202725	1
Cc1cc(Cl)c(S(=O)(=O)NCCCC(=O)NC)cc1C	True	CNC(=O)CCCNS(=O)(=O)c1cc(C)c(C)cc1Cl	1	1.1950935	1
N=C(N)SCc1cccc(CCC(=O)O)c([N+](=O)[O-])cc1	True	N=C(N)SCC1=CC=CC(CCC(=O)O)=C([N+](=O)[O-])C=C1	1	1.06966	1
CC(C)(C)C(=O)NC(=O)C1CCCN1C(=O)OCc1ccc(Cl)c(Cl)c1	True	CC(C)(C)C(=O)NC(=O)C1CCCN1C(=O)OCc1ccc(Cl)c(Cl)c1	1	1.7103715	2
CC(C)Cc1nc([N+](=O)[O-])c(Sc2ccc(Cl)cc2Cl)s1	True	CC(C)Cc1nc([N+](=O)[O-])c(Sc2ccc(Cl)cc2Cl)s1	1	2.0530634	2
CCCCCCCCc1ccc(OCC(=O)C(O)CCO)C(O)C(O)c=C1	True	CCCCCCCCC1=CC=C(OCC(=O)C(O)CCO)C(O)C(O)C=C1	1	0.9848429	1
CC(C)(C)NC(=O)NC(CCCCCS)C(=O)NC1CC(C)C1	True	CC1CC(NC(=O)C(CCCCCS)NC(=O)NC(C)(C)C)C1	1	0.85087174	1
CC(C)CC(NC(=O)C(NC(=O)c1ccccc1)CC(=O)O)CCCOC	True	COCCCC(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)c1ccccc1	1	0.91760916	1
O=C(O)CCNC(=O)C(CCC(=O)O)CC1CCCCC1	True	O=C(O)CCNC(=O)C(CCC(=O)O)CC1CCCCC1	1	0.8693985	1
CSc1ccc(NC(=O)CCC(C)C(=O)CC(C)C(=O)O)cc1	True	CSc1ccc(NC(=O)CCC(C)C(=O)CC(C)C(=O)O)cc1	1	1.0480475	1
