smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
CC1CCN(c2nccnc2C2CN(c3cnc4ccccc4n3)C2)CC1	True	CC1CCN(c2nccnc2C2CN(c3cnc4ccccc4n3)C2)CC1	5	4.809403	5
O=C(Nc1ccc(-c2nc3cccnc3s2)cc1)c1ccco1	True	O=C(Nc1ccc(-c2nc3cccnc3s2)cc1)c1ccco1	5	4.0822034	4
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(Cc3ccccc3ccc(=O)[nH]2)cc1	True	Cn1cncc1C(O)(C1=CC=C2N=C(C=C1)Cc1ccccc1C=CC(=O)N2)c1ccc(Cl)cc1	5	5.0194764	5
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CCC1	True	CC1CCCC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1	5	4.080125	4
O=C1CCC2C1C1CC1c1ccc(-c3ccccc3)cc1C2	True	O=C1CCC2Cc3cc(-c4ccccc4)ccc3C3CC3C12	5	4.8033967	5
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3	True	Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3	5	4.035173	4
Fc1ccc2[nH]cc(CCN3CCN(c4ccccc4)CC3)c2c1	True	Fc1ccc2[nH]cc(CCN3CCN(c4ccccc4)CC3)c2c1	5	3.9366918	4
OC12CC3CC(C1C13CC1)C2	True	OC12CC3CC(C1)C1(CC1)C32	5	4.4340453	4
O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1cccnc1)CC3	True	O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1cccnc1)CC3	5	6.044294	6
Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)C1	True	Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)C1	5	4.902533	5
COc1nn2cc(-c3cc4cc(Cl)c(OC)cc4o3)nc2s1	True	COc1nn2cc(-c3cc4cc(Cl)c(OC)cc4o3)nc2s1	5	3.9497194	4
CN1CCC(CC2CCN(c3ccc4c(c3)CC2C4)CC2)CCC21	True	CN1CCC2CCC1CCN1CCC(C2)C2Cc3ccc1cc3C2	5	4.782437	5
Nc1nc(-c2ccco2)nc2cn(Cc3ccccc3)nc12	True	Nc1nc(-c2ccco2)nc2cn(Cc3ccccc3)nc12	5	3.982685	4
NC(Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)NC(CC1CCCCC1)C(=O)NC(Cc1ccccc1)C(=O)O	True	NC(Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)NC(CC1CCCCC1)C(=O)NC(Cc1ccccc1)C(=O)O	5	5.0119567	5
CCC1CN(C(=O)C2(C#N)CC2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12	True	CCC1CN(C(=O)C2(C#N)CC2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12	5	5.0948153	5
CON1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1	True	CON1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1	5	5.760697	6
COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OC)c2)cc1C	True	COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OC)c2)cc1C	5	5.018538	5
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1	True	Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1	5	3.8043725	4
c1cc2c3cnc(Nc4ccc(CN5CCOCC5)cn4)nc3n(C3CCCC3)c2cn1	True	c1cc2c3cnc(Nc4ccc(CN5CCOCC5)cn4)nc3n(C3CCCC3)c2cn1	5	5.8556523	6
O=C(O)CC1CCC(c2ccc(-c3ccc4c(c3)OCCN4C(=O)Nc3ccc(F)cc2)CC3)c1	True	O=C(O)CC1CCC(C2=CC=C3CCC(=CC=C(F)C=C2)NC(=O)N2CCOc4cc3ccc42)C1	5	4.781603	6
O=C(c1cc(F)cc(F)c1)N1CCN(c2cccc3ccccc3c12C1)cc(Cl)CC1	True	O=C(c1cc(F)cc(F)c1)N1CCN2C=C(Cl)CCCC13C2=CC=Cc1ccccc13	5	5.064342	5
Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]nnc4c3)c2n1	True	Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]nnc4c3)c2n1	5	4.7784853	5
COc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12	True	COc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12	5	3.9620836	4
Fc1ccc(-c2ncoc2-c2ccc3nnc(CCN4CCOCC4)c23)cc1	True	Fc1ccc(-c2ncoc2C2=CC=C3N=NC(CCN4CCOCC4)=C32)cc1	5	4.8293433	5
O=C1NC(c2ccc(OCCCC(F)(F)F)cc2)(C(F)(F)F)CC(c2ccc3c(c2)OCO3)=C1c1nn[nH]n1	True	O=C1NC(c2ccc(OCCCC(F)(F)F)cc2)(C(F)(F)F)CC(c2ccc3c(c2)OCO3)=C1c1nn[nH]n1	5	4.8870835	5
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1	True	COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1	5	4.97899	5
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccn4)nn23)c1	True	O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccn4)nn32)c1	5	4.972036	5
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ncccc34)nc21	True	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ncccc34)nc21	5	4.7614493	5
CC(C)(C)NC(=O)C1CN(Cc2nc3ccccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	True	CC(C)(C)NC(=O)C1CN(Cc2nc3ccccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	5	6.0204673	6
N#Cc1ccc(CN2CCN(c3nc4cnncc4nc3NC3CC3)CC2)cc1	True	N#Cc1ccc(CN2CCN(c3nc4cnncc4nc3NC3CC3)CC2)cc1	5	4.837972	5
O=C(c1ccc2nc[nH]c2c1)N1CCCC2c3ccccc3CCC21	True	O=C(c1ccc2nc[nH]c2c1)N1CCCC2c3ccccc3CCC21	5	4.8076463	5
CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)cc4)nc31)C(O)C2O	True	CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)cc4)nc31)C(O)C2O	5	5.9310856	6
CC12CCC3c4ccc(O)cc4CCC3C1CCC2(O)C	True	CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C	5	4.1132455	4
CCC1(CC)CC(NC(=O)Nc2ccc3c(c2)NC(=O)CO3)c2ccccc21	True	CCC1(CC)CC(NC(=O)Nc2ccc3c(c2)NC(=O)CO3)c2ccccc21	5	3.921406	4
O=C(NCCCCN1CCCC1)C1C(C(=O)NCc2ccc(Br)cc2)CC2=CC1C21CC1	True	O=C(NCc1ccc(Br)cc1)C1CC2=CC(C1C(=O)NCCCCN1CCCC1)C21CC1	5	5.1269593	6
CCC(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)ncn2cc1	True	CCC(C)n1ccn2cnc(Nc3ccc(N4CCNCC4)cn3)ncc-2c2ccncc21	5	5.1874213	5
O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1cccc(F)c1	True	O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1cccc(F)c1	5	4.8389764	5
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC)ncc2C(F)(F)F)c1	True	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC)ncc2C(F)(F)F)c1	5	3.8795793	4
CCCCc1nn(-c2cc(NC(=O)CC)ccc2Cl)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F	True	CCCCc1nn(-c2cc(NC(=O)CC)ccc2Cl)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F	5	4.0455756	4
O=C(O)c1cc(-c2cccc(COc3ccc4c(=O)n(C5CCCC5)sc4c3)c2)c1	True	O=C(O)C1=CC(c2cccc(COc3ccc4c(=O)n(C5CCCC5)sc4c3)c2)=C1	5	4.784372	5
CNc1nn2c3ccc2cc2n1-c1ccc2n1CCCC3	True	CNC1=Nn2c3ccc2CCCCn2c4ccc2N1C4=C3	5	4.719394	6
Cc1nc(-c2ccc3c(c2)CCO3)n(Cc2cnc3ccccc3n2)c1	True	Cc1cn(Cc2cnc3ccccc3n2)c(-c2ccc3c(c2)CCO3)n1	5	4.7118745	5
COc1ccc(C2C3c4c(c5ccccc5[nH]c4=O)OC(C)(C)C3C2C(C)C)cc1	True	COc1ccc(C2C3c4c(c5ccccc5[nH]c4=O)OC(C)(C)C3C2C(C)C)cc1	5	5.1613536	5
COc1cc(OC)cc(N(Cc2cccc(Br)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	True	COc1cc(OC)cc(N(Cc2cccc(Br)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	5	4.8900037	5
CCCc1nc(C)n2nc(S(N)(=O)=O)nc2c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	True	CCCc1nc(C)n2nc(S(N)(=O)=O)nc2c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	5	4.825626	5
O=C1OC2(CN3CCC2CC3)CN1c1ccccsccc1	True	O=C1OC2(CN3CCC2CC3)CN1c1ccccsccc1	5	5.417873	5
CCOc1cc2c(Nc3ccccc4N(CCCCN)C)c4c(OCC4CN3C4)ccc2n1	True	CCOc1cc2c3[nH]c4ccccc(N(C)CCCCN)c3c(ccc-2n1)OCC1CN4C1	5	5.034453	6
O=S(=O)(Nc1cscn1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2cn[nH]c2)cc1	True	O=S(=O)(Nc1cscn1)c1ccc(Oc2ccc(C(F)(F)F)cc2-c2cn[nH]c2)c(Cl)c1	5	4.0314817	4
Cc1cc(-c2ccc3[nH]ncc2-c2ccc(N4CCOCC4)ncnc3c2)n1	True	CC1=CC(C2=C3C=NNC(=C4C=C3C=CC(N3CCOCC3)=NC=N4)C=C2)=N1	5	5.0030055	6
O=C1NC(=O)C(=Cc2cnn3c(NC4CC4)nc(NCc4cccc(Cl)c4)nc23)N1	True	O=C1NC(=O)C(=Cc2cnn3c(NC4CC4)nc(NCc4cccc(Cl)c4)nc23)N1	5	5.1188407	5
c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1	True	c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1	5	4.184752	4
COC(=O)c1ccc(-c2nnc(N3CCC(N(Cc5ccccc5)CC3)nc2))cc1	True	COC(=O)c1ccc(C2=NN=CN3CCC(N=C2)N(Cc2ccccc2)CC3)cc1	5	4.6459546	4
CN1CCN(C2=Nc3ccccc3Nc3ncccc32)CC1	True	CN1CCN(C2=Nc3ccccc3Nc3ncccc32)CC1	5	4.046803	4
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(N)cc3)ccc2c1	True	CC1=C(C)N(Cc2ccc(-c3ccccc3C(=O)O)cc2)C2=CC=C(C(=O)NCc3ccc(N)cc3)C=CC2=C1	5	5.16934	5
Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2CC1CCNCC1	True	Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2CC1CCNCC1	5	5.0221405	5
Cn1cc(-c2cc(S(C)(=O)=O)ccc2Nc2ccccc2)c2cc[nH]c2c1=O	True	Cn1cc(-c2cc(S(C)(=O)=O)ccc2Nc2ccccc2)c2cc[nH]c2c1=O	5	4.0919814	4
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1nccn1-c1ccccc1	True	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1nccn1-c1ccccc1	5	5.0349627	5
O=C(c1ccccc1-n1nccn1)N1CCC(F)(F)C(Oc2nc3ccccc3s2)C1	True	O=C(c1ccccc1-n1nccn1)N1CCC(F)(F)C(Oc2nc3ccccc3s2)C1	5	4.999626	5
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1Nc1ccc(CN2CCCC2)nc1	True	CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1Nc1ccc(CN2CCCC2)nc1	5	4.7625527	5
c1ccc2c(NN3CCC(Oc4nccnc4C4CCOCC4)C3)cccc2c1	True	c1ccc2c(NN3CCC(Oc4nccnc4C4CCOCC4)C3)cccc2c1	5	5.1057634	5
NC1CN(c2ccc3ccccc3n2)CCC11C(=O)CC1C1CC1	True	NC1CN(c2ccc3ccccc3n2)CCC12C(=O)CC2C1CC1	5	4.7148004	5
CC(NC(=O)C1CC1)c1ccc(OC2CCN(c3ccc(OCC4CC4)cc3)C2)cc1	True	CC(NC(=O)C1CC1)c1ccc(OC2CCN(c3ccc(OCC4CC4)cc3)C2)cc1	5	4.8401914	5
CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cc4cccnc4[nH]3)c2)c2cncnc21	True	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cc4cccnc4[nH]3)c2)c2cncnc21	5	5.223189	5
CC(c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(c2ccncc2)C1	True	CC(c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(c2ccncc2)C1	5	5.022016	5
CCCn1c(=O)c2nc(-c3cc4ccccc4s3)[nH]c2n(CCC)c1=O	True	CCCn1c(=O)c2nc(-c3cc4ccccc4s3)[nH]c2n(CCC)c1=O	5	4.189799	4
O=C(Nc1cnccc1N1CCNCC1)c1csc(-c2ccc3[nH]ccc3c2)n1	True	O=C(Nc1cnccc1N1CCNCC1)c1csc(-c2ccc3[nH]ccc3c2)n1	5	4.994132	5
O=C(Nc1ccc2c(c1)C1C2)C11CCN(Cc2ccccc2)C1	True	O=C1Nc2ccc3c(c2)C(C3)C12CCN(Cc1ccccc1)C2	5	4.776425	5
