smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
O=C(O)c1ccnc(-c2cscc2-c2ccc(Br)cc2)c1	True	O=C(O)c1ccnc(-c2cscc2-c2ccc(Br)cc2)c1	6	5.028901	4.937800000000002
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)c(F)c1	True	C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)c(F)c1	6	4.681885	4.569340000000004
CCCCCCCCCCCCCCCCCC(N)=O	True	CCCCCCCCCCCCCCCCCC(N)=O	6	6.3010993	5.7332000000000045
COc1ccc(-c2csc(-c3ccc(Cl)cc3Cl)n2)cc1	True	COc1ccc(-c2csc(-c3ccc(Cl)cc3Cl)n2)cc1	6	5.9336467	5.792500000000003
O=S(=O)(c1ccc(Cl)cc1)c1sc2ncccc2c1-c1ccccc1F	True	O=S(=O)(c1ccc(Cl)cc1)c1sc2ncccc2c1-c1ccccc1F	6	5.552398	5.588600000000004
Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3OC(C)C(=O)NCC(F)CF)c12	True	Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3OC(C)C(=O)NCC(F)CF)c12	6	4.804107	4.371120000000002
CN(CC=Cc1ccc(Cl)cc1Cl)Cc1noc2ccccc12	True	CN(CC=Cc1ccc(Cl)cc1Cl)Cc1noc2ccccc12	6	5.40587	5.279800000000004
O=C(c1ccc(-c2ccc3cccnc3c2)nn1)c1cccc(Cl)c(C(F)(F)F)CC1	True	O=C(C1=CC=CC(Cl)=C(C(F)(F)F)CC1)c1ccc(-c2ccc3cccnc3c2)nn1	6	5.7317157	6.206100000000003
CCCCCC=CCCCCCC=C1CC(COP(=O)(O)O)cc1O	True	CCCCCC=CCCCCCC=C1CC(COP(=O)(O)O)C=C1O	6	6.3167887	5.570900000000007
COc1ccccc1N1CCN(CCCSCCc2csc3ccccc32)CC1	True	COc1ccccc1N1CCN(CCCSCCc2csc3ccccc23)CC1	6	5.282967	5.397900000000005
CCCCCCCCCCCCNCC(O)CCS	True	CCCCCCCCCCCCNCC(O)CCS	6	4.681706	4.177700000000004
CSc1nn2cc(-c3cc4ccccc4s3)nc2s1	True	CSc1nn2cc(-c3cc4ccccc4s3)nc2s1	6	4.245434	4.394400000000001
O=C(O)CCCc1nc2nc(-c3ccccc3)cc2c1-c1cccc(Cl)c1	True	O=C(O)CCCC1=NC2=NC(c3ccccc3)=CC2=C1c1cccc(Cl)c1	6	5.884706	5.256300000000003
O=C(O)c1cc(-c2ccc(-c3cccnc3Cl)cc2)nc2ccccc12	True	O=C(O)c1cc(-c2ccc(-c3cccnc3Cl)cc2)nc2ccccc12	6	5.4100404	5.315400000000003
CCCCCCCCC(C)CCC(CO)CC(C(=O)OC(C)(C)C)CP(=O)(O)O	True	CCCCCCCCC(C)CCC(CO)CC(CP(=O)(O)O)C(=O)OC(C)(C)C	6	5.9828587	5.287500000000008
O=C(c1cccc2ccccc12)c1cc2c(C)C2cc2ccccc2c1	True	CC1=C2C=C(C(=O)c3cccc4ccccc34)C=c3ccccc3=CC12	6	5.7731566	4.1700000000000035
COc1cc2c(N3CCN(C(S)=Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCC1	True	COc1cc2c(N3CCN(C(S)=Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCC1	6	3.9120207	3.724180000000003
CCCCOC(=O)CCCCCCCCCCCCCCC(=O)O	True	CCCCOC(=O)CCCCCCCCCCCCCCC(=O)O	6	5.4410167	5.8757000000000055
CC(C)Cc1ccc(-c2ccc3[nH]cc(-c4nccc(F)c4)cc23)s1	True	CC(C)Cc1ccc(-c2ccc3[nH]cc(-c4cc(F)ccn4)cc2-3)s1	6	5.312344	6.247600000000004
Clc1sc2ccc(Cl)cc2c1-c1ccccc1	True	Clc1ccc2sc(Cl)c(-c3ccccc3)c2c1	6	5.03915	5.875100000000002
CCCCC(C)CCC1CC2CCC(OCC(=O)c2ccc(C(=O)O)cc2)OC12	True	CCCCC(C)CCC1CC2CCC3OCC(=O)C2=CC=C(C(=O)O)C=CC1O3	6	5.9502244	4.827000000000004
Cc1ccc(Sc2cccc3ccccc23)cc1	True	Cc1ccc(Sc2cccc3ccccc23)cc1	6	4.9412627	5.299420000000004
COc1ccccc1CC1CCC(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1	True	COc1ccccc1CC1CCC(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1	6	5.925842	6.6608000000000045
O=C(O)CC(O)(CCCCCCCCc1ccc(Cl)cc1Cl)C(=O)O	True	O=C(O)CC(O)(CCCCCCCCc1ccc(Cl)cc1Cl)C(=O)O	6	4.444401	4.557000000000004
Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(C(F)(F)F)c2)c1F	True	Cc1cn2cc(C(F)(F)F)cc2c(C#Cc2cccc(C(F)(F)F)c2)c1F	6	5.762682	5.824220000000003
CCCCCCCC1CCc2ccccc1OCNc1ccccc12	True	CCCCCCCC1CCC2=CC=CC=C1OCNc1ccccc12	6	6.254782	6.680200000000006
O=C(CCC1CCCCC1)Nc1ccc(Oc2cccnc2)cc1	True	O=C(CCC1CCCCC1)Nc1ccc(Oc2cccnc2)cc1	6	4.9096293	5.172900000000004
