smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
Cc1cc(Cl)nc(Nc2cccc(NC(=O)c3ccc(Cl)cc3)c2C)n1	True	Cc1cc(Cl)nc(Nc2cccc(NC(=O)c3ccc(Cl)cc3)c2C)n1	1	3.0844274	3
CCC1(C)SC(C2)CCCCC=C(OC)COcc21	True	CCC1(C)SC2CCCCC=C(OC)COC=C1C2	1	2.2122169	2
CCCCCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)NO	True	CCCCCC=CCC=CCC=CCC=CCCCCCCCCCC(=O)NO	1	-0.74033326	0
CN(CC(=O)N1CCC1C(=O)C(=O)CCc1ccc(Cl)cc1)c1ccccc1F	True	CN(CC(=O)N1CCC1C(=O)C(=O)CCc1ccc(Cl)cc1)c1ccccc1F	1	3.245108	3
O=C(OCc1ccccc1)N(c2cccc(F)ccc2C1)CCCC1	True	O=C(OCc1ccccc1)N1CCCCCC2=CC=C(F)C=CC=C21	1	3.5499475	3
O=C(C(Cl)N(C1=Cc2ccccc2CC(C(=O)O)CO)CNCCc2ccccc2)C1	True	O=C(O)C(CO)Cc1ccccc1C=C1CC(=O)C(Cl)N1CNCCc1ccccc1	1	3.5354056	3
COc1ccc2c(c1)C(CCNC1CCN(C(=O)OCc3ccccc3)cCCCC2)cc1	True	COc1ccc2c(c1)C1C=CC(CCN(C(=O)OCc3ccccc3)CCCCC2)NCC1	1	3.9105096	4
Sc1cccc2cccnn2c1	True	SC1=CN2N=CC=CC2=CC=C1	1	2.3544974	2
S=C(NCCCc1ccccc1)N1CCOCC1	True	S=C(NCCCc1ccccc1)N1CCOCC1	1	1.9265385	2
Cc1nc(NC(O)C)c(O)c(CO)n1	True	Cc1nc(CO)c(O)c(NC(C)O)n1	1	1.0943437	1
Cc1cc(N2CnNCC2)c2ocnc2n1	True	Cc1cc(N2CCNNC2)c2ocnc2n1	1	2.9022698	3
CCCCCCCCCCNC(=O)CCCOC(=N)NOCCCCNC(C)=NC	True	CCCCCCCCCCNC(=O)CCCOC(=N)NOCCCCNC(C)=NC	1	-0.24462467	0
CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(C(=O)O)ccccc2)cc1	True	CC(C)(C)c1ccc(S(=O)(=O)NC2=CC(C(=O)O)=CC=CC=C2)cc1	1	2.564736	2
O=C(O)c1ccc(C2C(=O)C2CC2CCCCC2)nc1	True	O=C(O)c1ccc(C2C(=O)C2CC2CCCCC2)nc1	1	2.6970701	3
O=C(O)C(CCOCC1NC(=O)CC(=O)NO)CCC1	True	O=C(CC(=O)NC1CCCC(C(=O)O)CCOC1)NO	1	1.1302829	1
O=C(c1ccsc1)c1ccnN1C(=O)c1cccs1	True	O=C(c1ccsc1)c1ccnn1C(=O)c1cccs1	1	2.985383	3
CC1(C)N=C(N)N=C(N)N1c1ccc(C)cc1	True	Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1	1	1.9237611	2
COC(=O)c1cn(C(=O)c2ccccc2)c(OCCc2ccccc2)c1C	True	COC(=O)c1cn(C(=O)c2ccccc2)c(OCCc2ccccc2)c1C	1	3.0978053	3
Cc1cnc(F)c2-c1cncc(C2CCC(CO)C2)N2CC1cc(O)c(F)c(F)cc1F	True	Cc1cnc(F)c2c1C=NC=C1C2CCC(CO)CN1CC1C=C(O)C(F)=C(F)C=C1F	1	4.4566956	4
CCN1C(=O)c2cnc(-c3ccccc3)ccnc2c(=O)nn1	True	CCn1nnc(=O)c2c(c1=O)=CN=C(c1ccccc1)C=CN=2	1	3.4796245	3
NS(=O)(=O)c1ccc(C(=O)OCCCCCNNCC(=O)O)(Cl)c1	True	NS(=O)(=O)C1=CC(Cl)(C(=O)OCCCCCNNCC(=O)O)C=C1	1	0.8240687	1
O=[N+]([O-])c1ncc(C2CCOCC2)s1	True	O=[N+]([O-])c1ncc(C2CCOCC2)s1	1	1.9295487	2
NCc1nnsc1-c1ccccc1	True	NCc1nnsc1-c1ccccc1	1	2.2931557	2
Cc1ccc(-c2cc(Cl)cnc2N=O)ccc(N)cc1=C	True	C=C1C=C(N)C=CC(c2cc(Cl)cnc2N=O)=CC=C1C	1	2.5478206	2
Oc1ccc(C=Cc2ccccc2)cc1O	True	Oc1ccc(C=Cc2ccccc2)cc1O	1	1.976424	2
N=C(NCCN1CCNCC1)P(=O)(N)O	True	N=C(NCCN1CCNCC1)P(N)(=O)O	1	0.9753395	1
CCCCN(C)NC=NC(=S)c1c[nH]cnc(C)c1	True	CCCCN(C)NC=NC(=S)C1=CNC=NC(C)=C1	1	1.5929637	1
Sc1nccc2ccccc12	True	Sc1nccc2ccccc12	1	2.1808903	2
NC1CCN(Cc2ccc(O)c(O)c(F)cc2)C(O)CN1	True	NC1CCN(CC2=CC=C(O)C(O)=C(F)C=C2)C(O)CN1	1	2.4130776	2
N#CCN(CO)c1cn[nH]c(N)c2cc(Oc3cccc(C)c3s2)c1	True	Cc1cccc2c1Sc1cc(cc(N(CO)CC#N)cn[nH]c1N)O2	1	3.230696	3
CC(CNOCCCC1CCCCC)NCCCC1=O	True	CCCCCC1CCCONCC(C)NCCCC1=O	1	1.065934	1
CC(C)(C)C1=CCc1CC(O)COc1cccc(F)c1	True	CC(C)(C)C1=CCC1CC(O)COc1cccc(F)c1	1	2.102677	2
COc1ccc(CONNC(=O)CCCc2ccccc2)cc1Cl	True	COc1ccc(CONNC(=O)CCCc2ccccc2)cc1Cl	1	2.1138194	2
