smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
Cc1cccc(-c2ccc(Cc3ccccc3)cc2)c1	True	Cc1cccc(-c2ccc(Cc3ccccc3)cc2)c1	10	4.8947315	5.252820000000004
CN(CC=Cc1ccc(Br)cc1)Cc1ccc2c(c1)CCCC2	True	CN(CC=Cc1ccc(Br)cc1)Cc1ccc2c(c1)CCCC2	10	5.4338856	5.473100000000005
O=c1oc(-c2ccccc2Cl)nc2ccccc12	True	O=c1oc(-c2ccccc2Cl)nc2ccccc12	10	3.6858873	3.5084000000000017
O=C(O)Cc1ccc2oc(-c3ccc(NC(=O)C=Cc4cccc(Br)c4)cc3Cl)nc2c1	True	O=C(O)Cc1ccc2oc(-c3ccc(NC(=O)C=Cc4cccc(Br)c4)cc3Cl)nc2c1	10	6.539455	6.189700000000003
COc1ccccc1N1CCN(CCC(=O)c2ccc(-c3ccc(Cl)cc3)o2)CC1	True	COc1ccccc1N1CCN(CCC(=O)c2ccc(-c3ccc(Cl)cc3)o2)CC1	10	4.94074	5.003600000000006
Cc1ccccc1CSc1nnc(Nc2ccc(Cl)cc2)[nH]1	True	Cc1ccccc1CSc1nnc(Nc2ccc(Cl)cc2)[nH]1	10	4.6759324	4.802420000000002
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1	True	O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1	10	2.7107558	2.3152
Fc1ccccc1-c1n[nH]c2cnc(-c3cnccc3OCc3ccccc3)cc12	True	Fc1ccccc1-c1n[nH]c2cnc(-c3cnccc3OCc3ccccc3)cc12	10	5.4302573	5.405000000000004
CCCCCCc1cc(Cl)cccC1C	True	CCCCCCC1=CC(Cl)=CC=CC1C	10	4.189952	5.211800000000005
O=C(O)c1ccc(NCc2ccc(Cl)cc2)cc1	True	O=C(O)c1ccc(NCc2ccc(Cl)cc2)cc1	10	3.7369661	3.6503000000000014
CCCCCCCCCCCC(=O)c1c(C)c(CC)n(CCCCCCCCCCC(=O)O)c1	True	CCCCCCCCCCCC(=O)c1cn(CCCCCCCCCCC(=O)O)c(CC)c1C	10	8.9126835	9.058020000000004
CCCCCCc1ccc(CCCC2CCCCCCCC2)cc1	True	CCCCCCc1ccc(CCCC2CCCCCCCC2)cc1	10	7.312978	7.882700000000008
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)c(F)c4)cc3)c2cc1OC	True	COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)c(F)c4)cc3)c2cc1OC	10	6.1914945	5.9665000000000035
COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1	True	COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1	10	4.1487007	3.586800000000002
CCCCC(CCCCC1CCN(Cc2ccccc2)CC1)c1ccccc1	True	CCCCC(CCCCC1CCN(Cc2ccccc2)CC1)c1ccccc1	10	6.8980117	7.433000000000009
O=C(c1ccc(Cl)cc1Cl)C(=O)N1CCC(c2ncccc2)CCCCC1	True	O=C(C(=O)N1CCCCCC(c2ccccn2)CC1)c1ccc(Cl)cc1Cl	10	4.496147	5.147600000000004
CCCCCC(c1ccccc1)c1ccc(Cl)cc1	True	CCCCCC(c1ccccc1)c1ccc(Cl)cc1	10	5.4456697	6.0522000000000045
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1Nc1cccc(CCN2CCCC2)c1	True	CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1Nc1cccc(CCN2CCCC2)c1	10	7.549545	7.4987000000000075
Clc1ccccc1CSc1nnc(-c2ccccn2)s1	True	Clc1ccccc1CSc1nnc(-c2ccccn2)s1	10	4.527261	4.545800000000002
Ic1ccc(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1	True	Ic1ccc(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1	10	4.011458	4.726700000000004
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#CC(C)C)cc1	True	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#CC(C)C)cc1	10	6.916778	6.292720000000005
C(=Cc1ncc2cc(Cc3ccccc3)ccc2c1)c1cccs1	True	C(=Cc1cccs1)c1cc2ccc(Cc3ccccc3)cc2cn1	10	5.741527	6.057500000000004
O=C(O)c1cc2c(-c3cn(-c4ccc(C(F)(F)F)cc4)nc23)cc1Cl	True	O=C(O)c1cc2c(cc1Cl)-c1cn(-c3ccc(C(F)(F)F)cc3)nc1-2	10	5.200088	4.890100000000002
Oc1ccccc1CCC(Cc1ccccc1)c1cccnc1	True	Oc1ccccc1CCC(Cc1ccccc1)c1cccnc1	10	4.890475	4.746300000000004
Cc1cc(Oc2ccc(Cl)cc2CCCSc2cccnc2)c1O	True	CC1=CC(Oc2ccc(Cl)cc2CCCSc2cccnc2)=C1O	10	5.2791038	5.568200000000004
CCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	True	CCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	10	4.5400853	4.5824000000000025
CC(C)Cn1c(Br)c(-c2ccncc2)cc1OCCOc1ccc(Br)cc1	True	CC(C)Cn1c(OCCOc2ccc(Br)cc2)cc(-c2ccncc2)c1Br	10	5.2896276	6.188900000000005
Cc1[nH]c2ccc(Br)cc2c1C1=CCNCC1	True	Cc1[nH]c2ccc(Br)cc2c1C1=CCNCC1	10	3.549173	3.615520000000002
O=c1cc(-c2ccc(I)cc2)oc2c(CC3CCCCCCC3)cc21	True	O=c1cc(-c2ccc(I)cc2)oc2c1=CC=2CC1CCCCCCC1	10	5.2455363	4.606800000000003
CC12C=CC(=O)C=C1C(F)CC1C3CC4OC(c5ccc(Cc6ccccc6)cc5)OC4(C(=O)CO)C3(C)CC(O)C12F	True	CC12C=CC(=O)C=C1C(F)CC1C3CC4OC(c5ccc(Cc6ccccc6)cc5)OC4(C(=O)CO)C3(C)CC(O)C12F	10	4.919369	4.920300000000006
CSc1nn2cc(-c3cc4c(OCc5cccc(OCc6ccccc6)c5)cccc4o3)nccs12	True	CSC1=NN2C=C(c3cc4c(OCc5cccc(OCc6ccccc6)c5)cccc4o3)N=CC=S12	10	7.242911	6.909300000000006
c1ccc(CCCCc2cc(C2CCCCC2)(c3cccccO3)cc2)cc1	True	C1=CC=C(C23C=CCCCCCC2C(CCCCc2ccccc2)=C3)OC=C1	10	6.3891416	7.446300000000007
CCC(=O)Nc1ccc(Cl)C(-c2cccc(Cl)c2)c(Cl)n1	True	CCC(=O)NC1=CC=C(Cl)C(c2cccc(Cl)c2)C(Cl)=N1	10	5.2141185	4.564800000000003
FC(F)(F)c1ccccc1Sc1ccccc1OCCc1cccnc1	True	FC(F)(F)c1ccccc1Sc1ccccc1OCCc1cccnc1	10	5.995876	5.8731000000000035
CCCCCCCCCCCC(=O)NC12CC3CC(CC(C3)C1)C2	True	CCCCCCCCCCCC(=O)NC12CC3CC(CC(C3)C1)C2	10	6.205683	5.992300000000006
Cc1cscc(CCc2ccccc2)cc1	True	CC1=CSC=C(CCc2ccccc2)C=C1	10	3.854939	4.709900000000004
N#Cc1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccc(F)cc1-c1cccn1CC(F)(F)F	True	N#Cc1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccc(F)cc1-c1cccn1CC(F)(F)F	10	5.5059624	5.777780000000003
CCCCCC1NC1CCc2cc(Cl)c(Cl)cc2CC1CC1	True	CCCCCC1NC1CCc1cc(Cl)c(Cl)cc1CC1CC1	10	5.775377	5.799200000000005
