smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
O=C(O)CC(CCCN)C(OC)CCS(CO)(O)N1CCOCC1	True	COC(CCS(O)(CO)N1CCOCC1)C(CCCN)CC(=O)O	-2	-0.11398423	0.6959000000000015
O=[N+]([O-])c1ccccc1	True	O=[N+]([O-])c1ccccc1	-2	1.2691373	1.5948
CS(=O)(=O)c1cc(C(=O)NC(=O)(OCc2ccccc2S(N)(=O)=O))c1F	True	CS(=O)(=O)C1=CC(C(=O)NC(=O)OCc2ccccc2S(N)(=O)=O)=C1F	-2	0.11170283	0.25250000000000006
CNS(=O)(=O)c1ccc([N+](=O)[O-])N(C)C(=O)NCCO1	True	CNS(=O)(=O)C1=CC=C([N+](=O)[O-])N(C)C(=O)NCCO1	-2	-0.22248232	-0.8332999999999995
N=CCCC(O)CCNC=CCCC(C)OC1C(COC(=O)O)C(O)(O)O1	True	CC(CCC=CNCCC(O)CCC=N)OC1OC(O)(O)C1COC(=O)O	-2	1.1518112	0.7612699999999997
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	-2	-3.1182232	-1.629000000000001
Cc1nc(C)n2n(CCCc3ccncc3)C2n1	True	CC1=NC2N(CCCc3ccncc3)N2C(C)=N1	-2	1.2706904	1.6808
COc1ccnc(O)cc1=O	True	COc1ccnc(O)cc1=O	-2	1.3171844	0.15599999999999986
NCC(=O)NCCCCS(=NC(=O)NC(C(=O)C(NC)O)CCCCN)C(=O)N=Cc1ccccc1	True	CNC(O)C(=O)C(CCCCN)NC(=O)N=S(CCCCNC(=O)CN)C(=O)N=Cc1ccccc1	-2	-1.103519	0.196600000000003
Cc1ccc([N+](=O)[O-])cc1	True	Cc1ccc([N+](=O)[O-])cc1	-2	1.4149148	1.90322
O=C(O)CCCC(=O)NC1(C(CO)OOP(=O)(O)O)c(Cl)c1	True	O=C(O)CCCC(=O)NC1(C(CO)OOP(=O)(O)O)C=C1Cl	-2	0.40625286	-0.3655999999999997
CC1(C(=O)O)CCC(C)(O)C1=O	True	CC1(O)CCC(C)(C(=O)O)C1=O	-2	-0.77593756	0.19119999999999981
Nc1nccn(C2CC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	NC1=NC=CN(C2CC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)C(=O)N1	-2	-2.7703333	-1.6380000000000003
CNCc1nc2nccnn2c1	True	CNCc1cn2nccnc2n1	-2	1.083254	-0.15630000000000033
O=C(NCCCN1CCNCC1)C1CCCCO1	True	O=C(NCCCN1CCNCC1)C1CCCCO1	-2	0.20860955	-0.032999999999998364
NC(=NCCCC(NCCNCCC1CCn=1)N[N+](=O)[O-])	True	NC=NCCCC(NCCNCCC1=NCC1)N[N+](=O)[O-]	-2	-0.6221596	-0.724999999999997
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1I	True	O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1I	-2	-3.7729368	-1.8962999999999999
Cc1ccc(F)C(S(C(=O)NC(C2=O)CCC3CC(S(N)(=O)=O)c(C)CC3)o2)cc1	True	CC1=CC=C(F)C([SH]2OC(=O)C(CCC3CCC(C)C(S(N)(=O)=O)C3)NC2=O)C=C1	-2	2.032559	3.149200000000002
O=C(O)c1[nH]c(=O)[nH]c(=O)c1CCc1ccccc1C(=O)O	True	O=C(O)c1ccccc1CCc1c(C(=O)O)[nH]c(=O)[nH]c1=O	-2	0.10716206	0.24479999999999963
C#CCn1ccc(c1C(=O)NNC(N)=C)C(C)(F)C	True	C#CCn1ccc(C(C)(C)F)c1C(=O)NNC(=C)N	-2	1.1804447	0.9901999999999997
O=Cc1ccc(F)cc1N	True	Nc1cc(F)ccc1C=O	-2	1.5590854	1.2204
O=C(NC(CO)C(CO)(C1)CC2C1CCCC1C2=O)C(N)C(O)C1O	True	NC1C(=O)NC(CO)C2(CO)CC3CCCC(C(=O)C3C2)C(O)C1O	-2	-1.0270485	-2.0996999999999963
COC(=O)c1ccccc1Oc1ccc(S(=O)(=O)Nc2nccs2)cc1	True	COC(=O)c1ccccc1Oc1ccc(S(=O)(=O)Nc2nccs2)cc1	-2	3.300612	3.522800000000002
CC(OC(=O)C(=O)NC(CC1)NS(O)(=O)=O)C1=O	True	CC1OC(=O)C(=O)NC(NS(=O)(=O)O)CCC1=O	-2	-2.649889	-1.8842999999999988
CC(=O)C1CC(C(C(=S)C(N)=NN)=SO)S1	True	CC(=O)C1CC(C(=[SH]O)C(=S)C(N)=NN)S1	-2	-0.13850701	0.1612000000000004
CC(=O)N=C(N)C(=O)CN1NCC1C(=O)	True	CC(=O)N=C(N)C(=O)CN1NCC1C=O	-2	-1.3185306	-2.1530999999999985
COC1CC(=O)C1CCCOC(=O)C2C(CO)C(O)C(OCC(O)OC(O)CO2)=O	True	COC1CC(=O)C1CCCOC(=O)C1OCC(O)OC(O)COC(=O)C(O)C1CO	-2	-2.5305314	-2.5213999999999954
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-2.8621125	-2.500900000000001
O=C(NO)C(O)CSCCN=CCN(C)C(=O)O	True	CN(CC=NCCSCC(O)C(=O)NO)C(=O)O	-2	0.12237352	-0.7334999999999994
C=CCNC(=O)CC=CCC(C(C(=O)O)C(=O)NO)C(=O)NO	True	C=CCNC(=O)CC=CCC(C(=O)NO)C(C(=O)O)C(=O)NO	-2	-1.4318013	-1.0471999999999975
COc1ccc(NC(=O)C)nccc1	True	COC1=CC=C(NC(C)=O)N=CC=C1	-2	1.6213976	1.1348
CCc1sc(C(=O)O)cc1O	True	CCc1sc(C(=O)O)cc1O	-2	1.3395859	1.7143
NS(=O)(=O)c1nnc(NC(=O)NSCCNC(=O)NO)ccc1=O	True	NS(=O)(=O)c1nnc(NC(=O)NSCCNC(=O)NO)ccc1=O	-2	-2.2950454	-2.0576999999999988
O=C(NC1CCCCC1)NCc1cnc2ccsc2c1	True	O=C(NCc1cnc2ccsc2c1)NC1CCCCC1	-2	3.0307512	3.428200000000002
O=C(NO)C1CCC(COO)(O)C(COP(=O)(O)OCN1NC=C)O	True	C=CNN1COP(=O)(O)OCC(O)C(O)(COO)CCC1C(=O)NO	-2	-2.1522236	-1.7229999999999983
O=C1CCn(C(=C(CCS(=O)(O)OP(=O)(O)OP(SO)(O)OPCO)C(O)OCO)CCOC(=O)O)C1=O	True	O=C(O)OCCC(=C(CC[SH](=O)(O)OP(=O)(O)O[PH](O)(OPCO)SO)C(O)OCO)N1CCC(=O)C1=O	-2	-3.5989833	-0.49190000000000006
C=C(C)C(NC(=O)C(Sc1ccc(OP(=O)(O)C)NC(=O)CC(N1CC)C(=N)NCNCCCN))C(N)=O	True	C=C(C)C(NC(=O)CSC1=CC=C(OP(C)(=O)O)NC(=O)CC(C(=N)NCNCCCN)N1CC)C(N)=O	-2	-1.4451817	-0.5464299999999949
CCONC(=O)C1CC(=O)n2cc(NS(=O)(=O)c3ccccc3C)cc12	True	CCONC(=O)C1CC(=O)n2cc(NS(=O)(=O)c3ccccc3C)cc21	-2	2.3546069	1.7925199999999992
O=C1NC(=O)C(C2(S(=O)(=O)N2C)C(O))c1	True	CN1C(CO)(C2CC(=O)NC2=O)S1(=O)=O	-2	-0.6741501	-2.3870999999999984
CC(=O)NCCC(O)C(=O)C(=CC(C(CC)N)=COCC(NC(=O)N)C(=O)O)O	True	CCC(N)C(C=C(O)C(=O)C(O)CCNC(C)=O)=COCC(NC(N)=O)C(=O)O	-2	-3.126771	-1.3561999999999959
COC(=O)CCC1C(C)C(C(C)CCCCCN1C(=O)C(O)C(=C)N)NO	True	C=C(N)C(O)C(=O)N1CCCCCC(C)C(NO)C(C)C1CCC(=O)OC	-2	0.012597978	1.1637000000000017
C=CCNCCNNCC(=O)CP(N)C(O)O	True	C=CCNCCNNCC(=O)CP(N)C(O)O	-2	-0.9160874	-1.9508999999999976
