smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
Nc1ncc(-c2ccc3[nH]cc(-c4cncc(Oc5ccccc5)n4)c3c2)s1	True	Nc1ncc(-c2ccc3[nH]cc(-c4cncc(Oc5ccccc5)n4)c3c2)s1	5	5.4308667	5
Nc1ncc(-c2ccc(C3(c4noc(-c5cnncc5F)c4)CC3)nn2)nn1	True	Nc1ncc(-c2ccc(C3(c4cc(-c5cnncc5F)on4)CC3)nn2)nn1	5	5.079577	5
N=C1CC(C)c2csc(Cc3ccc(NCC4CCOCC4)nc3F)c12	True	CC1CC(=N)c2c1csc2Cc1ccc(NCC2CCOCC2)nc1F	5	3.9803102	4
c1ccc(CCCNCCCCCC2)c3cccc[nH]nc(-c4cccs34cn2)c1	True	C1=CNN=C2C=CC=CC3=C(C=C1)S1(C=CC=C21)C=NCCCCCCNCCC3	5	5.1880684	4
Cc1cc(CNc2nn3cc(C3cnc(Nc4ccccc4)cnc3)nc23)c1Cl	True	CC1=CC(CNC2=NN3C=C4N=C2C=NC=C(Nc2ccccc2)N=CC43)=C1Cl	5	4.5118966	5
OC1Cc2cc(Oc3ccc(C4COc5c(ccc5O4)cc23)cc1CO)N	True	NC1=CC2=C3C=C4C=CC5=C4OCC(O5)C(=CC=C3O1)C=C(CO)C(O)C2	5	4.9507995	6
COC(=O)c1cncc(COCC2CC2CCCN(C(=O)COc3ccccc3C)n1)c1ccccc1	True	COC(=O)C1=NN(C(=O)COc2ccccc2C)CCCC2CC2COCC(c2ccccc2)=CN=C1	5	4.6901298	4
CC12CCc3c(cnc4occc4ccc3c4)C(C4CC1)CCCC2	True	CC12CCCCC3C4=C(CC1)C(=CC3CC2)C=Cc1ccoc1N=C4	5	4.6694083	6
CCCc1ccc(CNC(=O)C2CCC)Cc3cnc(N4CCS(=O)(=O)C43c(F)n2)cc1	True	CCCC1=CC=C2CNC(=O)C(CCC)N=C(F)C34C(=CN=C(C=C1)N3CCS4(=O)=O)C2	5	4.1165905	5
c1ccc(C(N2CCCCNCc3ccc4cccc5C3CNC35CNCC4)ccn32)cc1	True	C1=CC2=CC=C3CNCCCCN4C(c5ccccc5)C=CN4C4(CNCC2)NCC3C4=C1	5	5.6051817	6
Cc1cc(Nc2ncc3c(c2)N(CCN(C(=O)Nc3ccccc2)C2COCN3)C3C)ccc1	True	Cc1cccc(Nc2cc3c(cn2)C2=CC=CC=CC4COCNC(C)N3CCN4C(=O)N2)c1	5	5.142851	5
c1ccc2cc(NC3CC(CCc4ccccccc5cccc45)CC3C2)cc1	True	C1=CC=C2C=C(C=C1)NC1CC(CCC3=CC=CC=CC=C4C=CC=C43)CC1C2	5	5.248739	5
c1ccc2c3ccn3CCCC3CCCC4C33s4c-32ccc1	True	C1=CC=CC23C(=C4C=CN4CCCC4CCCC5[SH]2C453)C=C1	5	4.905766	6
CC(C)n1ccNC(=O)c2cc3cnc(Nc4ccc(Br)cc(C(F)CCC4)cc3)ccc2c1	True	CC(C)N1C=CNC(=O)C2=Cc3ccc4cc(Br)ccc([nH]c(nc3)C=CC2=C1)CCCC4F	5	4.8045945	5
Cc1nn(-c2cccc(Cc4ccc4c(c3)OCN2C)c(C)CC3C)nc1Cl	True	CC1=C2C=CC=C(n3nc(C)c(Cl)n3)N(C)COC(=CC(C)C1)C1=CC=C1C2	5	4.395294	4
Cc1nn(-c2ccccc2)c2cc(C3CCN(C(C)(C)C)CC3)cn12	True	Cc1nn(-c2ccccc2)c2cc(C3CCN(C(C)(C)C)CC3)cn12	5	4.1963906	4
CN1CCC23c4c5ccc(O)c4OCCC(O)C3C(C5CC2)CC1	True	CN1CCC2C3CCC4(CC1)c1c3ccc(O)c1OCCC(O)C24	5	5.436442	6
CCOc1ccc(-c2ccc(CC=O)c3ccc(C#Cc4cnccccccc43)cccc2)cc1	True	CCOc1ccc(C2=CC=C(CC=O)C3=CC=C(C#Cc4cnccccccc43)C=CC=C2)cc1	5	4.836233	4
Cn1c2c(c3ncccc3CCC(NCC4CC(F)c(Cl)c(F)cc4)S2)c1=O	True	CN1C(=O)C2=C1SC(NCC1C=CC(F)=C(Cl)C(F)C1)CCc1cccnc12	5	3.955196	4
CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)Nc1c(C(C)C)cccn1	True	CC(C)c1cccnc1NS(=O)(=O)NC(=O)Oc1c(C(C)C)cccc1C(C)C	5	2.2166963	2
N#CO	True	N#CO	5	0.068686515	0
