smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccccc1	True	O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccccc1	3	2.9494593	3
CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2=O	True	CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2=O	3	3.8483467	4
COC(=O)c1[nH]c2ccc(Cl)cc2c1NC(=O)Oc1ccccc1	True	COC(=O)c1[nH]c2ccc(Cl)cc2c1NC(=O)Oc1ccccc1	3	3.0472422	3
C=C(CCC12OC(C(=O)OC)C(O)(C(=O)O)C(C(=O)O)(O1)C(OC(=O)C=CC(C)CC(C)CC)C2O)C(C(C)=O)C(C)Cc1ccccc1	True	C=C(CCC12OC(C(=O)OC)C(O)(C(=O)O)C(C(=O)O)(O1)C(OC(=O)C=CC(C)CC(C)CC)C2O)C(C(C)=O)C(C)Cc1ccccc1	3	3.2775593	3
Cc1nc(C)c(-c2csc(Nc3ccccn3)n2)s1	True	Cc1nc(C)c(-c2csc(Nc3ccccn3)n2)s1	3	3.006783	3
Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCCCCNCCCNC3=O)c23)cc1	True	Cc1ccc(NS(=O)(=O)C2=CC3=C2C(=O)NCCCNCCCCNC3=O)cc1	3	2.9627724	3
COC(=O)c1ccc(COc2ccc(C(=O)CCc3ccccc3)cc2)cc1	True	COC(=O)c1ccc(COc2ccc(C(=O)CCc3ccccc3)cc2)cc1	3	2.9974608	3
O=C(O)c1cc(N=Cc2ccccc2)c(=O)c2ccccc2n1	True	O=C(O)c1cc(N=Cc2ccccc2)c(=O)c2ccccc2n1	3	3.0291924	3
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(S(=O)(=O)NCCCO)CC2)c1C	True	Cc1noc(NS(=O)(=O)c2ccccc2C2=CC=C(S(=O)(=O)NCCCO)CC2)c1C	3	3.2467039	3
CN1CCC(C(O)CN2CCN(C(=O)c3ccccc3)CC2)C1	True	CN1CCC(C(O)CN2CCN(C(=O)c3ccccc3)CC2)C1	3	2.9930964	3
CC(C)(O)C1CCCNOCCC(c2ccc(-c3ccc(F)cc3)cc2)C1	True	CC(C)(O)C1CCCNOCCC(c2ccc(-c3ccc(F)cc3)cc2)C1	3	2.9027278	3
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3snnc3C)CC2C(=O)NO)cc1	True	COc1ccc(S(=O)(=O)N2CCN(C(=O)c3snnc3C)CC2C(=O)NO)cc1	3	3.0362957	3
c1ccc(Cc2[nH]c3ccccc3c2O)cc1	True	Oc1c(Cc2ccccc2)[nH]c2ccccc12	3	2.9726834	3
Cc1ccc(-n2nnc3c2CCN(C(=O)c2cccc(C(F)(F)F)c(Cl)c3Cl)c2)cc1	True	Cc1ccc(-n2nnc3c2CCN2C=C(C=CC=C(C(F)(F)F)C(Cl)=C3Cl)C2=O)cc1	3	3.9751685	5
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(F)cc3)cc2)n(C)C(C)cc1	True	CC1C=CC(N(C)C)CCN(c2ccc(NC(=O)c3ccc(F)cc3)cc2)N1C	3	3.0929549	3
CCCCn1nc(C(C)(C)C)sc1=NC(=O)c1cc(C(F)(F)F)ccc1ONC1CCCCC1	True	CCCCn1nc(C(C)(C)C)sc1=NC(=O)c1cc(C(F)(F)F)ccc1ONC1CCCCC1	3	2.8291278	3
NC(=O)n1cc(NC(=O)N2CC(F)CC2C(=O)Nc2cccc(Br)c2)c2ccccc21	True	NC(=O)n1cc(NC(=O)N2CC(F)CC2C(=O)Nc2cccc(Br)c2)c2ccccc21	3	4.054719	4
CCCOc1ccc(CC(Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCCC2)cc1F	True	CCCOc1ccc(CC(Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCCC2)cc1F	3	3.9619703	4
CC1CCN(C(=O)COc2ccc(-c3ccccc3)cc2)CC1	True	CC1CCN(C(=O)COc2ccc(-c3ccccc3)cc2)CC1	3	3.019599	3
Cc1c(F)c2cn[nH]c(=O)c2c2ccccc12	True	Cc1c(F)c2cn[nH]c(=O)c2c2ccccc12	3	2.9175334	3
O=c1c2ccc(F)cc2sn1-c1ccc(Cl)cc1Cl	True	O=c1c2ccc(F)cc2sn1-c1ccc(Cl)cc1Cl	3	2.9530804	3
COc1cc2c(cc1OC)C(=O)C(=Cc1cccc(N(C)C)c1)C2	True	COc1cc2c(cc1OC)C(=O)C(=Cc1cccc(N(C)C)c1)C2	3	3.0946617	3
O=C(CCCN1C(=O)C(=Cc2ccccc2Cl)Sc1=S)NNC(=O)c1cccc(Cl)c1	True	O=C(CCCN1C(=O)C(=Cc2ccccc2Cl)SC1=S)NNC(=O)c1cccc(Cl)c1	3	3.137473	3
Cc1nc(C)c(-c2nc(C)c3cc(CC(=O)NC(CCN(C(=O)OC(C)=O)O)CC3)C2)nccc1	True	CC(=O)OC(=O)N(O)CCC1CCC2=C(C)N=C(C3=C(C)N=C(C)C=CC=N3)CC(=C2)CC(=O)N1	3	3.2180173	3
CC(C)n1cnc2c(NCc3ccc(Cl)cc3)c(=O)n21	True	CC(C)N1C=NC2=C(NCc3ccc(Cl)cc3)C(=O)N21	3	2.7042644	3
CN1CCc2ccc(CCc3ccc(Cl)cc3)ccc2cn1O	True	CN1CCC2=CC=C(CCc3ccc(Cl)cc3)C=CC2=CN1O	3	3.1680045	3
COC(=O)c1cnc(N2CCN(C)Cc3ccccc3)C(=O)C1N2	True	COC(=O)C1=CN=C2C(=O)C1NN2CCN(C)Cc1ccccc1	3	2.9663017	3
CCCN1C(=O)C(=Cc2ccc3ccccc3n2)C(=O)NC1	True	CCCN1CNC(=O)C(=Cc2ccc3ccccc3n2)C1=O	3	2.9939723	3
COc1ccccc1CCNC(=O)c1ccc1C(=O)C(C)NC(=O)C=Cc2ccc(Cl)c(Cl)c2	True	COc1ccccc1CCNC(=O)C1=CC=C1C(=O)C(C)NC(=O)C=Cc1ccc(Cl)c(Cl)c1	3	3.3026912	3
CCCCc1ccc(C2CCN(CCCCCCN)C(=O)OC(C)(C)C)cnc(F)ccc12	True	CCCCC1=CC=C2C=NC(F)=CC=C1C2CCN(CCCCCCN)C(=O)OC(C)(C)C	3	2.8786051	2
COc1ccc(CCNc2cc(-c3ccc(C(=O)O)cn3)nn(C)c2=O)cc1	True	COc1ccc(CCNc2cc(-c3ccc(C(=O)O)cn3)nn(C)c2=O)cc1	3	3.1893363	3
CCCCNC(=O)Nc1ccc(NC(=O)c2nc3cc(Cl)ccc32)CC1	True	CCCCNC(=O)NC1=CC=C(NC(=O)C2=Nc3cc(Cl)ccc32)CC1	3	2.8100939	3
CSc1ccc(Oc2ccccc2C(=O)OCC(=O)N(C)Cc2ccccc2)cc1	True	CSc1ccc(Oc2ccccc2C(=O)OCC(=O)N(C)Cc2ccccc2)cc1	3	3.1085527	3
CC(C)CCCCCCOc1ccc(Cn2ccc3ccccc32)oc1=O	True	CC(C)CCCCCCOc1ccc(Cn2ccc3ccccc32)oc1=O	3	2.8660228	3
CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC(C(=O)O)CC1	True	CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC(C(=O)O)CC1	3	3.0361412	3
COc1ccc(S(=O)(=O)N2CCC(CCC(C(=O)O)c3CCCCC3)cc2)cc1	True	COc1ccc(S(=O)(=O)N2C=CC(CCC(C(=O)O)C3CCCCC3)CC2)cc1	3	2.876474	3
N#Cc1ccc(OC2CCC(C(=O)Nc3ccc(F)cc3)CC2)cc1	True	N#Cc1ccc(OC2CCC(C(=O)Nc3ccc(F)cc3)CC2)cc1	3	2.878327	3
Cc1ccccc1CC(=O)c1ccc(N2CCOCC2)cc1NC	True	CNc1cc(N2CCOCC2)ccc1C(=O)Cc1ccccc1C	3	3.0318341	3
