smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
NS(=O)(=O)c1nnc(NC(=O)Oc2nncs2)c(O)c1O	True	NS(=O)(=O)c1nnc(NC(=O)Oc2nncs2)c(O)c1O	-2	-1.0474385	-1.0024000000000004
NS(=O)(=O)c1ccc(CCNC(=O)CNNS(N)(=O)=O)cc1	True	NS(=O)(=O)NNCC(=O)NCCc1ccc(S(N)(=O)=O)cc1	-2	-2.1696033	-2.7095999999999982
Nc1ncc(-c2cn(C3CC(O)C(COP(=O)(O)O)O3)c(=O)[nH]c2=O)cn1	True	Nc1ncc(-c2cn(C3CC(O)C(COP(=O)(O)O)O3)c(=O)[nH]c2=O)cn1	-2	-1.2238128	-1.6665000000000003
N=C(N)NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)N1C(=O)NO)C(=O)N	True	N=C(N)NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)N1C(=O)NO)C(N)=O	-2	-1.8682542	-1.9629299999999938
CNS(=O)(=O)NC(C(=O)NC1CNS(=O)(=O)CC(C(=N)N)CC(C)=O)NC(=O)O1	True	CNS(=O)(=O)NC1NC(=O)OC(CNS(=O)(=O)CC(CC(C)=O)C(=N)N)NC1=O	-2	-2.848483	-4.000929999999995
COC(=O)C1=C(C(=O)NC(=O)C(C#N)C(N)=O)c1N	True	COC(=O)C1=C(C(=O)NC(=O)C(C#N)C(N)=O)C1N	-2	-1.4669025	-2.9352199999999993
CC(=O)NC1CC(C(=O)NC(N)C(C(=O)O)C(C(=O)O)C1=O)C	True	CC(=O)NC1CC(C)C(=O)NC(N)C(C(=O)O)C(C(=O)O)C1=O	-2	-1.9867339	-2.097399999999996
CNC(=O)COC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OC	True	CNC(=O)COC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OC	-2	-1.2981968	-1.4058999999999935
CC(C)Cn1c(=O)n(C)c(=O)c2ncnc2n1	True	CC(C)Cn1nc2ncnc-2c(=O)n(C)c1=O	-2	0.012414843	-0.5072000000000003
N=C(N)NCCC(N)C(=O)NCCCCCCCCNCCCCNC(=O)C(CC(N)=O)NC(=O)Cc1ccccc1O	True	N=C(N)NCCC(N)C(=O)NCCCCCCCCNCCCCNC(=O)C(CC(N)=O)NC(=O)Cc1ccccc1O	-2	-0.56303275	-0.5618299999999958
CNC(C)C(NC(=O)OC(C)(C)O)C(=O)O	True	CNC(C)C(NC(=O)OC(C)(C)O)C(=O)O	-2	-0.24398726	-0.49789999999999984
NS(=O)(=O)c1ccc(CNC(=O)CS(=O)(=O)NO)cc1	True	NS(=O)(=O)c1ccc(CNC(=O)CS(=O)(=O)NO)cc1	-2	-1.688272	-1.7411999999999987
COC(=O)C(C)NC(=O)C1=CCCNC(=O)C(C)C1C(=O)NO	True	COC(=O)C(C)NC(=O)C1=CCCNC(=O)C(C)C1C(=O)NO	-2	-0.7453408	-1.1318999999999981
O=c1[nH]c(=O)n(C2OC(CCP(=O)(O)O)C(O)C2O)cc1	True	O=c1ccn(C2OC(CCP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-2.2494273	-2.276399999999999
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F	True	O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F	-2	-2.4476798	-2.5957999999999988
NNC(=O)Nc1nnc(S(N)(=O)=O)cc1	True	NNC(=O)Nc1ccc(S(N)(=O)=O)nn1	-2	-1.4837874	-1.8808
NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)N(CC(O)O)S(=O)(=O)c1ccccc1	True	NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)N(CC(O)O)S(=O)(=O)c1ccccc1	-2	-0.095857024	-0.21879999999999944
CC(C)CC(NC(=O)C(NC(=O)C(C)CNC(=O)C)O)C(=O)NO	True	CC(=O)NCC(C)C(=O)NC(O)C(=O)NC(CC(C)C)C(=O)NO	-2	-1.9959366	-1.7704999999999962
NS(=O)(=O)c1ccc(N2C(=O)CNC(=O)NC2=O)cc1	True	NS(=O)(=O)c1ccc(N2C(=O)CNC(=O)NC2=O)cc1	-2	-0.6213157	-0.9001999999999994
O=c1oc2cc(OC)c(c2n1)OC1OC(CO)C(O)C(O)C1O	True	COC1=C(OC2OC(CO)C(O)C(O)C2O)C2=NC(=O)OC2=C1	-2	-2.3846157	-1.850400000000001
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1I	True	O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1I	-2	-3.136754	-2.013299999999999
CC(C)N(CC(=O)NO)C(=O)NC(CC=N)C(N)CO	True	CC(C)N(CC(=O)NO)C(=O)NC(CC=N)C(N)CO	-2	-2.5018742	-1.360329999999997
Nc1ncnc2c1ncn2C1OC(C(=O)NCCCSCC(=O)O)C(O)C1	True	Nc1ncnc2c1ncn2C1CC(O)C(C(=O)NCCCSCC(=O)O)O1	-2	-1.2016106	-0.619
CC(C)CC(C=O)NC(=O)C(C)N(C(=N)C(CNCCN)NC(=O)C(CO)NC(=O)C(CO)NC(=O)OCc1ccccc1)C	True	CC(C)CC(C=O)NC(=O)C(C)N(C)C(=N)C(CNCCN)NC(=O)C(CO)NC(=O)C(CO)NC(=O)OCc1ccccc1	-2	-0.7929785	-2.188729999999996
O=C(O)CNC(=O)C1OCCN1C(=O)C1CCCOOC(=O)OCCC1	True	O=C(O)CNC(=O)C1OCCN1C(=O)C1CCCOOC(=O)OCCC1	-2	-1.5946927	-0.35289999999999955
COc1cc(C2NNC(=O)C(O)C(O)C(O)C(O)C2O)ccc1	True	COc1cccc(C2NNC(=O)C(O)C(O)C(O)C(O)C2O)c1	-2	-1.791419	-2.824799999999999
CCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)OCC(C)C)C(C)C)C(=O)C(=O)NCC(=O)NC(CC(=O)O)N	True	CCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)OCC(C)C)C(C)C)C(=O)C(=O)NCC(=O)NC(N)CC(=O)O	-2	-0.30240226	-0.7698999999999934
Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O	True	Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O	-2	-1.1473885	-1.3963000000000005
COC(=O)NCC(=O)OC(CO)C(O)P(=O)(O)OCNC	True	CNCOP(=O)(O)C(O)C(CO)OC(=O)CNC(=O)OC	-2	-1.5735159	-2.056199999999998
CC(=O)NC(C(=O)NC(CCCN=C(N)N)C(=O)O)C(=O)O	True	CC(=O)NC(C(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O	-2	-2.711107	-2.801299999999997
NC(C)CCCC(NC(=O)C1C(C)C(NC(=O)OCC1O)C(=O)NO)C(O)CCO	True	CC(N)CCCC(NC(=O)C1C(O)COC(=O)NC(C(=O)NO)C1C)C(O)CCO	-2	-1.9820571	-2.040999999999995
