smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
Fc1ncc(C2CC3CCC2N3)cc1-c1ccccc1	True	Fc1ncc(C2CC3CCC2N3)cc1-c1ccccc1	4	3.6452746	3.4956000000000023
O=C(C=Cc1ccc(F)c(F)c1)c1ccc2c(c1)OCO2	True	O=C(C=Cc1ccc(F)c(F)c1)c1ccc2c(c1)OCO2	4	3.610056	3.5896000000000017
Cc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCN(C)CCc4ccccc34)c2)cc1	True	Cc1ccc(NS(=O)(=O)C2=CC(C(=O)N3CCN(C)CCc4ccccc43)=C2)cc1	4	4.1739416	3.0817200000000016
O=S(=O)(Nc1cccc2cccnc12)c1ccc(Cl)cc1Cl	True	O=S(=O)(Nc1cccc2cccnc12)c1ccc(Cl)cc1Cl	4	4.435166	4.342400000000002
Oc1nc2cc(Br)c(Br)cc2nc1	True	Oc1cnc2cc(Br)c(Br)cc2n1	4	2.7681856	2.8604000000000003
O=S(=O)(c1ccc(Cl)cc1)c1sc2ncccc2c1-c1nncs1	True	O=S(=O)(c1ccc(Cl)cc1)c1sc2ncccc2c1-c1nncs1	4	4.6680284	4.301000000000002
CC(=O)N1CCC(c2cc(Nc3nccc(O)c(-c4ccccc4)cc3)n2)CC1	True	CC(=O)N1CCC(C2=CC(NC3=NC=CC(O)=C(c4ccccc4)C=C3)=N2)CC1	4	3.8806412	3.581800000000002
CN(Cc1ccccc1)c1ccc2c(c2)cc(O)CC1	True	CN(Cc1ccccc1)C1=CC=C2C=C2C=C(O)CC1	4	3.7836566	4.104400000000003
O=C(NCc1ccc2c(c1)OCO2)c1ccccc1Oc1ccccc1	True	O=C(NCc1ccc2c(c1)OCO2)c1ccccc1Oc1ccccc1	4	3.872755	4.137600000000003
CC(C)COc1ccc(Cl)cc1SC(C(=O)O)NC1CCCCN1C	True	CC(C)COc1ccc(Cl)cc1SC(NC1CCCCN1C)C(=O)O	4	3.9184575	3.9090000000000025
COc1cc(C=NNC(=O)CSc2cc(C)nc3ccccc23)cc(OC)c1	True	COc1cc(C=NNC(=O)CSc2cc(C)nc3ccccc23)cc(OC)c1	4	4.0074124	3.8028200000000023
CCOC(=O)c1sc(Nc2c(C(C)CNCC=C)cc2)cc1	True	C=CCNCC(C)C1=C(Nc2ccc(C(=O)OCC)s2)C=C1	4	4.1110773	3.572300000000002
CCN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1	True	CCN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1	4	2.3991115	2.3324999999999996
O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(NC2CCOCC2)nc1C1CCCC1	True	O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(NC2CCOCC2)nc1C1CCCC1	4	3.1154826	3.3945000000000016
