smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
C=CC(=O)N1CC(C)CC(Nc2ncnc3[nH]cnc23)C1	True	C=CC(=O)N1CC(C)CC(Nc2ncnc3[nH]cnc23)C1	-2	1.4890871	1.1877999999999997
CNC(=O)Nc1ccc(OCCCCN2CCOCC2)cc1	True	CNC(=O)Nc1ccc(OCCCCN2CCOCC2)cc1	-2	2.2189486	1.9290999999999996
O=c1[nH]c(=S)[nH]c2cc(Cl)nn12	True	O=c1[nH]c(=S)[nH]c2cc(Cl)nn12	-2	0.8448019	0.73359
CSCCC(NC(=O)OC(C)(C)O)C(=O)NC(C(=O)NC(C)C)C(=O)O	True	CSCCC(NC(=O)OC(C)(C)O)C(=O)NC(C(=O)O)C(=O)NC(C)C	-2	0.779628	-0.34329999999999844
O=C(O)C(CO)CCc1nc[nH]n1	True	O=C(O)C(CO)CCc1nc[nH]n1	-2	0.21125802	-0.5696000000000006
O=C(O)CCC(NC(=O)NCCCCCCNC(=O)NCCCS)C(N)=O	True	NC(=O)C(CCC(=O)O)NC(=O)NCCCCCCNC(=O)NCCCS	-2	-0.960237	0.18380000000000102
CC(NC(=O)C(Cc1ccncc1))S(=N)(=O)c1ccccc1	True	CC(NC(=O)CCc1ccncc1)S(=N)(=O)c1ccccc1	-2	1.6250367	2.582270000000001
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2ccc(F)cn2)CC1	True	COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2ccc(F)cn2)CC1	-2	2.9051256	2.443900000000001
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1cccc([N+](=O)[O-])c1	True	COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1cccc([N+](=O)[O-])c1	-2	3.2138712	3.3443000000000014
N#Cc1ccc(S(=O)(=O)c2ccc3ccncc3c2OO)cc1	True	N#Cc1ccc(S(=O)(=O)c2ccc3ccncc3c2OO)cc1	-2	2.4772816	2.791080000000001
COc1ccncc1NCCCNCCCCO	True	COc1ccncc1NCCCNCCCCO	-2	1.2972047	1.2542999999999997
CN1CCCC(OCc2ccc3ccc(N)nc3n2)C1	True	CN1CCCC(OCc2ccc3ccc(N)nc3n2)C1	-2	2.1569772	1.8227999999999998
CN(C)CCC(=O)N(Cc1ccc(S(N)(=O)=O)cc1)C(=O)O	True	CN(C)CCC(=O)N(Cc1ccc(S(N)(=O)=O)cc1)C(=O)O	-2	0.085808635	0.2923000000000007
CC(=O)OCC(COP(=O)(O)O)C(=O)O	True	CC(=O)OCC(COP(=O)(O)O)C(=O)O	-2	-1.4293046	-0.6404000000000001
N#Cc1ccc(NC(=O)C2CC(NS(=O)(=O)c3cccnc3)nn2)cc1O	True	N#Cc1ccc(NC(=O)C2CC(NS(=O)(=O)c3cccnc3)N=N2)cc1O	-2	1.0828664	1.1264799999999995
CC(C)C(=O)N1CCN(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CCC1	True	CC(C)C(=O)N1CCCN(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1	-2	3.4582918	3.3240000000000016
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1	True	Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1	-2	-0.24660659	-0.4159999999999997
CC(C)C(=O)N1CCC(Oc2ccc(NC(=O)N3Cc4ccncc4C3)cn2)CC1	True	CC(C)C(=O)N1CCC(Oc2ccc(NC(=O)N3Cc4ccncc4C3)cn2)CC1	-2	3.405108	3.0501000000000014
Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	-2	-1.333034	-1.4370999999999983
NC(=O)n1cc(NC(=O)N2CC(N)CC2C(=O)NCc2ccc(Cl)s2)c2ccccc21	True	NC(=O)n1cc(NC(=O)N2CC(N)CC2C(=O)NCc2ccc(Cl)s2)c2ccccc21	-2	2.512622	2.5329000000000006
NC(Cc1cnc(-c2cccnc2)cc1)C(=O)NO	True	NC(Cc1ccc(-c2cccnc2)nc1)C(=O)NO	-2	1.1994501	0.5188000000000003
COC(=O)c1cccc(-c2cc(NC(=O)NCCCCN3CCN(c4ncc(C#N)C(O)CC4)C(C)C(O)c3)cC2)ccc1	True	COC(=O)C1=CC=CC(C2=CC(NC(=O)NCCCCN3CCN(C4=NC=C(C#N)C(O)CC4)C(C)C(O)C3)=CC2)=CC=C1	-2	4.0768557	2.7592800000000004
CC(C)CC(NC(=O)c1[nH]cnc1C(=O)NC(CCCC=O)CC1)C(=O)OC(C)CCc1	True	CC(C)CC1NC(=O)c2[nH]cnc2C(=O)NC(CCCC=O)CCCCCC(C)OC1=O	-2	2.5810776	2.917600000000001
