smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
N#Cc1c(-n2ccnc2)[nH]c2cccnc12	True	N#Cc1c(-n2ccnc2)[nH]c2cccnc12	3	2.9687705	3
CCCN1CCN(c2cccc(C)c2)Nc2ccccc21	True	CCCN1CCN(c2cccc(C)c2)Nc2ccccc21	3	2.9628716	3
CC1(C(=O)C(CCNNC(=O)CCCCCc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)O)cC1	True	CC12CCC=CC=CC=C1CCCCCC(=O)NNCCC(C(=O)NC(CCC(=O)O)C(=O)O)C2=O	3	2.3142784	2
CS(=O)(=O)Nc1cccc2c(O)cc(C(=O)Nc3ccc(Cl)cc3C2=O)cc1	True	CS(=O)(=O)Nc1cccc2c(O)cc(cc1)C(=O)Nc1ccc(Cl)cc1C2=O	3	2.9111075	3
N#Cc1ccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)nnn2)cc1	True	N#Cc1ccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)nnn2)cc1	3	2.9650488	3
c1ccc(CNc2ccc(C3CNCCO3)cc2)cc1	True	c1ccc(CNc2ccc(C3CNCCO3)cc2)cc1	3	2.981012	3
CCCN1CCc2nc3ccccc3n2CCCCC1	True	CCCN1CCCCCn2c(nc3ccccc32)CC1	3	3.184451	3
CC(C)C1CCN(S(=O)(=O)c2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)cc1	True	CC(C)C1C=CN(S(=O)(=O)C2=CC=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1	3	3.1639814	3
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(c2ncccn2)CC1	True	O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(c2ncccn2)CC1	3	2.9938602	3
N#Cc1ccc(NCCc2ccc(O)c3ccccc32)c(Cl)c1	True	N#Cc1ccc(NCCc2ccc(O)c3ccccc23)c(Cl)c1	3	2.9914682	3
CNc1c(Br)cnc2[nH]c(-c3cccc(S(C)(=O)=O)c3)nc12	True	CNc1c(Br)cnc2[nH]c(-c3cccc(S(C)(=O)=O)c3)nc12	3	2.9997633	3
C1=C(c2ccccn2)CC2CCCN12	True	C1=C(c2ccccn2)CC2CCCN12	3	3.1747243	3
O=C(O)c1oc2ccccc2c1C=Cc1ccc(F)c(F)c1	True	O=C(O)c1oc2ccccc2c1C=Cc1ccc(F)c(F)c1	3	2.9438357	3
O=C(Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12)c1ccc(OC(F)(F)F)cc1	True	O=C(Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12)c1ccc(OC(F)(F)F)cc1	3	2.9201894	3
Nc1nc(O)c2c(Sc3ccc(Br)cc3)cccc2n1	True	Nc1nc(O)c2c(Sc3ccc(Br)cc3)cccc2n1	3	3.012456	3
CCC(=O)N1CCC(OC(=O)c2ccc3c(c2)OCO3)CC1=O	True	CCC(=O)N1CCC(OC(=O)c2ccc3c(c2)OCO3)CC1=O	3	3.1199338	3
CCCCC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)N	True	CCCCC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)N	3	2.9597874	3
CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)Nc1ccc(F)cc1C(C)(C)N)	True	CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)Nc1ccc(F)cc1C(C)(C)N	3	3.0822296	3
Oc1ccc2cc(-c3ccccc3)ccc2c1	True	Oc1ccc2cc(-c3ccccc3)ccc2c1	3	3.0370898	3
CCC(NC(=O)c1cc(C(=O)N2CCCC2C)n2c1COCC2)c1ccc(OC(F)(F)F)cc1	True	CCC(NC(=O)c1cc(C(=O)N2CCCC2C)n2c1COCC2)c1ccc(OC(F)(F)F)cc1	3	4.052161	4
NCC(=N)c1c(O)c2cccnc2n1Cc1ccccc1	True	N=C(CN)c1c(O)c2cccnc2n1Cc1ccccc1	3	2.9893477	3
Cc1ccc(C(=O)N2CCN(CCCc3ccccc3)n2)cc1Br	True	Cc1ccc(C(=O)N2CCN(CCCc3ccccc3)N2)cc1Br	3	2.82097	3
Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N	True	Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N	3	2.8799536	3
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCOC2(CCN(C(=O)c3ccc(Cl)cc3)CC2)C1	True	O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCOC2(CCN(C(=O)c3ccc(Cl)cc3)CC2)C1	3	3.862939	4
CCC(O)c1ccc(OCc2ncc(-c3ccccc3)o2)c([N+](=O)[O-])c1	True	CCC(O)c1ccc(OCc2ncc(-c3ccccc3)o2)c([N+](=O)[O-])c1	3	2.961053	3
COc1cc2cc(-c3cc(C)cc(N)c3)nc2c1	True	COC1=CC2=CC(c3cc(C)cc(N)c3)=NC2=C1	3	2.8821168	3
COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(NS(C)(=O)=O)cc1	True	COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(NS(C)(=O)=O)cc1	3	2.8564944	3
CN(C)C(=O)c1ccccc1N1CCN(C(=O)N(C)Cc2ccc(Cl)cc2)CC1	True	CN(C)C(=O)c1ccccc1N1CCN(C(=O)N(C)Cc2ccc(Cl)cc2)CC1	3	2.863142	3
c1cc(N2CCNCC2)c2sccc2c1	True	c1cc(N2CCNCC2)c2sccc2c1	3	2.9229193	3
CCCCCCOc1cc(-c2ccccc2)nc2ccccc2o1	True	CCCCCCOC1=CC(c2ccccc2)=Nc2ccccc2O1	3	3.0398645	3
CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCC(C)(C)C)C2	True	CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCC(C)(C)C)C2	3	3.1851177	3
COC(=O)c1c(NNC(=O)c2ccc(S(=O)(=O)Nc3ccccc3Cl)cc2)cc1	True	COC(=O)C1=C(NNC(=O)c2ccc(S(=O)(=O)Nc3ccccc3Cl)cc2)C=C1	3	2.9264398	3
O=C(CCl)N1c2ccccc2CCc2ccccc21	True	O=C(CCl)N1c2ccccc2CCc2ccccc21	3	3.1610544	3
N#CC1C(Cc2ccccc2C(F)(F)F)c(F)c1CNS(=O)(=O)c1ccc(F)cc1	True	N#CC1C(CNS(=O)(=O)c2ccc(F)cc2)=C(F)C1Cc1ccccc1C(F)(F)F	3	2.88815	3
Cn1c(=O)c2c(nc(SCCc3cccc(Cl)c3)n2C)n(C)c1=O	True	Cn1c(=O)c2c(nc(SCCc3cccc(Cl)c3)n2C)n(C)c1=O	3	2.927947	3
O=C1CC(c2ccccc2)CC1c1ccccc1	True	O=C1CC(c2ccccc2)CC1c1ccccc1	3	2.9712896	3
O=C(Cc1ccccc1)Nc1nc(-c2ccncc2)cs1	True	O=C(Cc1ccccc1)Nc1nc(-c2ccncc2)cs1	3	2.9235837	3
CCN(CC)Cc1sc(N2CCC(=O)c(C)n2)nc1-c1ccccc1	True	CCN(CC)Cc1sc(N2CCC(=O)C(C)=N2)nc1-c1ccccc1	3	2.9119036	3
O=[N+]([O-])c1cccc(-c2cc(Cc3ccncc3)nc3ccccc23)c1F	True	O=[N+]([O-])c1cccc(-c2cc(Cc3ccncc3)nc3ccccc23)c1F	3	3.7730627	4
COc1ccccc1NC(=O)CN(Cc1ccco1)S(=O)(=O)c2c(=O)cc(O)c2	True	COc1ccccc1NC(=O)CN(Cc1ccco1)S(=O)(=O)C1=CC(O)=CC1=O	3	3.0993447	3
Nc1ncnc2c1ncn2C1CCCCC(C(=O)O)C1	True	Nc1ncnc2c1ncn2C1CCCCC(C(=O)O)C1	3	3.0573196	3
Cc1cc2ncnc(Nc3cccc(Cl)c3)nc2n1	True	Cc1cc2ncnc(Nc3cccc(Cl)c3)nc-2n1	3	2.9618416	3
CC(=O)Oc1ccc(NC(=O)CNCC=C(S(=O)(=O)c2cccc(C)ccc2)C1)C(=O)O	True	CC(=O)OC1=CC=C(C(=O)O)NC(=O)CNCC=C(S(=O)(=O)C2=CC=CC(C)=CC=C2)C1	3	2.6865225	2
Cc1[nH]nc(N)c1-c1nc2ccc(F)cc2s1	True	Cc1[nH]nc(N)c1-c1nc2ccc(F)cc2s1	3	3.0071754	3
O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1F	True	O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1F	3	2.9087758	3
O=C(NO)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1	True	O=C(NO)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1	3	2.9903588	3
CCN(Cc1ccc2nc(C)[nH]c(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c1	True	CCN(Cc1ccc2nc(C)[nH]c(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c1	3	2.8976355	3
CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(Cl)cc1	True	CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(Cl)cc1	3	3.0131679	3
Cc1cc(-c2ccccc2-c2cccc(F)c2)[nH]n1	True	Cc1cc(-c2ccccc2-c2cccc(F)c2)[nH]n1	3	2.8016791	3
Cc1cc(C2CCCC22)c2cccccn1	True	Cc1cc2c(cccccn1)C1CCCC21	3	3.0256538	3
O=C(O)C1NC(=O)C(-c2ccc(Oc3ccccc3)cc2OCC(F)(F)F)C(=O)C1	True	O=C(O)C1CC(=O)C(c2ccc(Oc3ccccc3)cc2OCC(F)(F)F)C(=O)N1	3	2.8185678	3
COc1ccc(C=C2C(=O)N(c3ccccc3)cc2[N+](=O)[O-])cc1O	True	COc1ccc(C=C2C(=O)N(c3ccccc3)C=C2[N+](=O)[O-])cc1O	3	3.067846	3
Cc1ccc2cccOCCN2C(=O)C2cccnc2cc1	True	CC1=CC=C2N=CC=CC2C(=O)N2CCOC=CC=C2C=C1	3	3.019045	3
CC(C)Oc1nc2c(-c3ccccc3)nc(O)nc2C1	True	CC(C)OC1=Nc2c(nc(O)nc2-c2ccccc2)C1	3	2.937942	3
Cc1ccc(C(=C)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C)cc2)o1	True	C=C(c1ccc(C)o1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C)cc1	3	2.9461691	3
COc1ccc(C(=O)NC(CC(=O)O)c2ccccc2F)nc1-c1ccc(F)cc1CCC	True	CCCc1cc(F)ccc1-c1nc(C(=O)NC(CC(=O)O)c2ccccc2F)ccc1OC	3	3.105899	3
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)nc23)c1F	True	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)nc23)c1F	3	3.0805936	3
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)=O	True	COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)=O	3	3.0988398	3
COc1ccc(CN(C)Nc2cc(Cc3ccc(F)cc3)no2)cc1	True	COc1ccc(CN(C)Nc2cc(Cc3ccc(F)cc3)no2)cc1	3	2.9172797	3
O=C(c1ccc([N+](=O)[O-])o1)N1CCC(Nc2ccc(C(F)(F)F)cc2)CC1	True	O=C(c1ccc([N+](=O)[O-])o1)N1CCC(Nc2ccc(C(F)(F)F)cc2)CC1	3	3.075765	3
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(O)c(O)c1	True	O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(O)c(O)c1	3	2.8679552	3
CN(C)c1ccc(-c2ccc(N2CCN(c3ccc(OC(F)(F)F)cc3)S(=O)(=O)C)C(=O)O)cc1	True	CN(C)c1ccc(-c2ccc(C(=O)O)n2CCN(c2ccc(OC(F)(F)F)cc2)S(C)(=O)=O)cc1	3	3.2721245	3
CCCCc1ccc(N)c(=O)n1-c1ccc(OC2CCN(CN)C2)cc1	True	CCCCc1ccc(N)c(=O)n1-c1ccc(OC2CCN(CN)C2)cc1	3	3.0827372	3
COc1ccc(-c2cc(C=Cc3ccnnc3)c(=O)c2)cc1	True	COc1ccc(C2=CC(=O)C(C=Cc3ccnnc3)=C2)cc1	3	2.9820051	3
Cc1cc(OCCCCCC(CCOc2ccccc2)c2ccc(NC(=O)C=O)cc(C(F)(F)F)cn(C)c2)c1	True	CC1=CC(OCCCCCC(CCOc2ccccc2)c2ccc(NC(=O)C=O)cc(C(F)(F)F)cn(C)c2)=C1	3	3.2995975	3
COc1ccccc1CCc1nc2cc(=O)[nH]n2nn1	True	COc1ccccc1CCc1nnn2[nH]c(=O)cc2n1	3	2.8098078	3
O=C(Nc1cncc(Oc2cncc(F)c2)n1)c1ccc(Cl)cc1	True	O=C(Nc1cncc(Oc2cncc(F)c2)n1)c1ccc(Cl)cc1	3	2.999025	3
CN(C)c1ccc(-c2ccc(N=C)C(=O)c3cc(S(C)(=O)=O)cc3c2)cc1	True	C=Nc1ccc(-c2ccc(N(C)C)cc2)cc2cc(S(C)(=O)=O)cc-2c1=O	3	3.2204065	3
CCOC(=O)C1=C(Oc2ccccc2)CC(=O)n(Cc2ccc(OC)cc2)C(=O)CC1	True	CCOC(=O)C1=C(Oc2ccccc2)CC(=O)N(Cc2ccc(OC)cc2)C(=O)CC1	3	3.2427368	3
CCCOc1cc(N2CC(Oc3ccc(C(C)NC(C)=O)cc3)C2)ncn1	True	CCCOc1cc(N2CC(Oc3ccc(C(C)NC(C)=O)cc3)C2)ncn1	3	3.0757008	3
COc1ccc(Cl)cc1NC(=O)c1cc(OC)c(OC2CCCC2)cc1	True	COc1ccc(Cl)cc1NC(=O)c1ccc(OC2CCCC2)c(OC)c1	3	2.806193	3
COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)cc(Br)c1	True	COc1cc(Br)cc(C=C(C#N)c2nc3ccccc3[nH]2)c1	3	3.0411906	3
c1ccc2c(c1)Oc1ccccc1S2	True	c1ccc2c(c1)Oc1ccccc1S2	3	3.036633	3
COc1ccc(C=C2SC(=S)N(CCc3ccc(OC)c(OC)c3)C2=O)cc1	True	COc1ccc(C=C2SC(=S)N(CCc3ccc(OC)c(OC)c3)C2=O)cc1	3	3.0899184	3
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	True	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	3	2.8840833	3
O=c1oc2ccccc2n1CCCCCN1CCCC1	True	O=c1oc2ccccc2n1CCCCCN1CCCC1	3	2.9170942	3
O=C(NCc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1)c1cc2ccncc2C1	True	O=C(NCc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1)C1=Cc2ccncc2C1	3	3.839466	4
O=C(Nc1cccc(C(F)(F)F)c1)NC1CCC(c2ncc(C(=O)O)cc2)CCCC1	True	O=C(Nc1cccc(C(F)(F)F)c1)NC1CCCCC(c2ccc(C(=O)O)cn2)CC1	3	2.9351373	3
